,Name,Age,Overall,Potential,Special,Nationality,Club
464,K. Asamoah,27,80,80,2158,Ghana,Juventus
465,R. Zieler,27,80,81,1155,Germany,Leicester City
466,D. Welbeck,25,80,83,1977,England,Arsenal
467,D. Drinkwater,26,80,81,2055,England,Leicester City
468,A. Kolarov,30,80,80,2183,Serbia,Manchester City
469,M. Darmian,26,80,81,2009,Italy,Manchester United
470,I. Traoré,28,80,80,1955,Guinea,Borussia Mönchengladbach
471,D. Perotti,27,80,80,1923,Argentina,Roma
472,A. Ogbonna,28,80,80,1734,Italy,West Ham United
473,K. Mitroglou,28,80,80,1798,Greece,SL Benfica
474,N. Amrabat,29,80,80,2086,Morocco,Watford
475,M. Cáceres,29,80,80,1953,Uruguay,Southampton
476,S. Jovetić,26,80,81,1979,Montenegro,Sevilla FC
477,J. Lens,28,80,80,1993,Netherlands,Fenerbahçe SK
478,B. Ivanović,32,80,80,1990,Serbia,Zenit St. Petersburg
479,Eder,29,80,80,1945,Italy,Inter
480,Kiko Casilla,29,80,80,1281,Spain,Real Madrid
481,Nacho Monreal,30,80,80,2007,Spain,Arsenal
482,S. Tasci,29,80,80,1823,Germany,Spartak Moscow
483,M. Díaz,29,80,80,2101,Chile,RC Celta
484,M. Berg,29,80,80,1841,Sweden,Panathinaikos FC
485,A. Ayew,26,80,80,2124,Ghana,West Ham United
486,I. Piatti,31,80,80,2039,Argentina,Montreal Impact
487,W. Reid,27,80,81,1770,New Zealand,West Ham United
488,W. Reid,27,80,81,1770,New Zealand,West Ham United
489,Lucas Leiva,29,80,80,1895,Brazil,Liverpool
490,K. Boateng,29,80,80,2159,Ghana,UD Las Palmas
491,Marcano,29,80,80,1792,Spain,FC Porto
492,H. Moreno,28,80,80,1847,Mexico,PSV
493,S. Mignolet,28,80,80,1260,Belgium,Liverpool
494,S. Romero,29,80,80,1213,Argentina,Manchester United
495,D. Wass,27,80,80,2110,Denmark,RC Celta
496,Coke,29,80,80,2014,Spain,FC Schalke 04
497,A. Guardado,29,80,80,2100,Mexico,PSV
498,J. dos Santos,26,80,81,2056,Mexico,LA Galaxy
499,R. Bertrand,26,80,80,2012,England,Southampton
500,R. Shawcross,28,80,80,1696,England,Stoke City
502,Jardel,30,80,80,1680,Brazil,SL Benfica
503,Y. Cabaye,30,80,80,2135,France,Crystal Palace
504,V. Denisov,29,80,80,1988,Uzbekistan,Lokomotiv Moscow
505,D. Basta,31,80,80,2103,Serbia,Lazio
506,G. Cabral,30,80,80,1700,Argentina,RC Celta
507,G. Paletta,30,80,80,1634,Italy,Milan
508,L. Fabiański,31,80,80,1206,Poland,Swansea City
509,B. Foster,33,80,80,1241,England,West Bromwich Albion
510,V. Ibišević,31,80,80,1903,Bosnia Herzegovina,Hertha BSC
511,A. Granqvist,31,80,80,1798,Sweden,FC Krasnodar
512,L. Podolski,31,80,80,2036,Germany,Vissel Kobe
513,I. Akinfeev,30,80,80,1208,Russia,PFC CSKA Moscow
514,Negredo,30,80,80,1929,Spain,Middlesbrough
515,F. Belluschi,32,80,80,2099,Argentina,San Lorenzo de Almagro
516,A. Pyatov,32,80,80,1205,Ukraine,Shakhtar Donetsk
517,P. Zabaleta,31,80,80,2060,Argentina,Manchester City
518,A. Mirante,32,80,80,1194,Italy,Bologna
519,F. Marchetti,33,80,80,1269,Italy,Lazio
520,Kaká,34,80,80,1832,Brazil,Orlando City SC
521,J. Milner,30,80,80,2168,England,Liverpool
522,M. Vorm,32,80,80,1307,Netherlands,Tottenham Hotspur
523,D. Baier,32,80,80,2022,Germany,FC Augsburg
524,A. Hutchinson,33,80,80,2071,Canada,Beşiktaş JK
525,M. Topal,30,80,80,2053,Turkey,Fenerbahçe SK
526,R. Adler,31,80,80,1171,Germany,Hamburger SV
527,J. Toulalan,32,80,80,1884,France,FC Girondins de Bordeaux
528,P. Jagielka,33,80,80,1951,England,Everton
529,S. Sorrentino,37,80,80,1166,Italy,Chievo Verona
530,R. van Persie,32,80,80,1932,Netherlands,Fenerbahçe SK
531,G. Barry,35,80,80,2018,England,Everton
532,K. Mbappé,17,79,92,1996,France,AS Monaco
534,Gabriel Jesus,19,79,91,1936,Brazil,Manchester City
535,Soares,25,79,81,1884,Brazil,FC Porto
536,F. Andone,23,79,84,1981,Romania,Deportivo de La Coruña
537,M. Acuña,24,79,82,2085,Argentina,Racing Club
538,S. Milinković-Savić,21,79,86,2089,Serbia,Lazio
539,O. Al Soma,27,79,79,1983,Syria,Al Ahli
540,V. Nilsson Lindelöf,21,79,86,1852,Sweden,SL Benfica
541,D. Sánchez,20,79,86,1721,Colombia,Ajax
542,T. Bakayoko,21,79,85,1935,France,AS Monaco
543,M. Dahoud,20,79,87,1968,Germany,Borussia Mönchengladbach
544,Y. Tielemans,19,79,90,2107,Belgium,RSC Anderlecht
545,A. Kramarić,25,79,81,1919,Croatia,TSG 1899 Hoffenheim
546,Dani García,26,79,81,1901,Spain,SD Eibar
547,D. Zappacosta,24,79,84,2082,Italy,Torino
548,M. Sportiello,24,79,84,1242,Italy,Fiorentina
549,M. Sportiello,24,79,84,1242,Italy,Fiorentina
550,N. Maksimović,24,79,83,1601,Serbia,Napoli
551,A. Correa,21,79,88,1969,Argentina,Atlético Madrid
552,A. Christensen,20,79,88,1671,Denmark,Borussia Mönchengladbach
553,N. Bentaleb,21,79,85,2041,Algeria,FC Schalke 04
554,S. Kritsyuk,25,79,82,1186,Russia,FC Krasnodar
555,D. Origi,21,79,86,1892,Belgium,Liverpool
556,T. Werner,20,79,85,1862,Germany,RB Leipzig
557,M. Meyer,20,79,86,1866,Germany,FC Schalke 04
558,Gayà,21,79,84,2064,Spain,Valencia CF
559,S. Boufal,22,79,85,1855,Morocco,Southampton
560,M. Benassi,22,79,86,2088,Italy,Torino
561,E. Hysaj,22,79,83,1912,Albania,Napoli
562,João Cancelo,22,79,86,2116,Portugal,Valencia CF
563,A. Romagnoli,21,79,87,1686,Italy,Milan
564,P. Zieliński,22,79,86,2036,Poland,Napoli
565,Bruno Peres,26,79,79,2122,Brazil,Roma
566,Ricardo Pereira,22,79,85,2111,Portugal,OGC Nice
567,Óliver Torres,21,79,84,1942,Spain,FC Porto
568,E. Can,22,79,85,2142,Germany,Liverpool
569,S. Kolašinac,23,79,82,1879,Bosnia Herzegovina,FC Schalke 04
570,M. Keane,23,79,86,1844,England,Burnley
571,L. Vietto,22,79,86,1983,Argentina,Sevilla FC
572,Arrizabalaga,21,79,86,1210,Spain,Athletic Club de Bilbao
573,M. Arnold,22,79,84,2045,Germany,VfL Wolfsburg
574,A. Pléa,23,79,86,2028,France,OGC Nice
575,D. Cheryshev,25,79,80,2040,Russia,Villarreal CF
576,L. Shaw,20,79,84,2030,England,Manchester United
577,E. Višća,26,79,79,1976,Bosnia Herzegovina,Medipol Başakşehir FK
578,Bernard,23,79,84,1918,Brazil,Shakhtar Donetsk
579,D. Baselli,24,79,84,2092,Italy,Torino
580,A. Milik,22,79,86,1916,Poland,Napoli
581,Bernat,23,79,83,2074,Spain,FC Bayern München
582,S. Vrsaljko,24,79,83,2045,Croatia,Atlético Madrid
583,Eric Botteghin,28,79,79,1591,Brazil,Feyenoord
584,J. Vestergaard,23,79,84,1664,Denmark,Borussia Mönchengladbach
585,S. Zaza,25,79,82,1974,Italy,Valencia CF
586,Fernando,24,79,85,2040,Brazil,Spartak Moscow
587,M. Depay,22,79,84,1988,Netherlands,Olympique Lyonnais
588,Jesé,23,79,85,1836,Spain,UD Las Palmas
589,T. Meunier,24,79,82,2107,Belgium,Paris Saint-Germain
590,E. Dier,22,79,85,1971,England,Tottenham Hotspur
591,F. Fernández,27,79,79,1610,Argentina,Swansea City
592,N. Sansone,24,79,82,1997,Italy,Villarreal CF
593,F. Ghoulam,25,79,82,2073,Algeria,Napoli
594,J. Murillo,24,79,83,1828,Colombia,Inter
595,Gabriel,25,79,82,1930,Brazil,Arsenal
596,V. Darida,25,79,80,2090,Czech Republic,Hertha BSC
597,Cédric,24,79,82,2116,Portugal,Southampton
598,L. Tonelli,26,79,81,1687,Italy,Napoli
599,R. Saponara,24,79,82,1870,Italy,Fiorentina
600,D. Sidibé,23,79,84,2086,France,AS Monaco
601,L. Teodorczyk,25,79,82,1820,Poland,RSC Anderlecht
602,B. Lecomte,25,79,84,1100,France,FC Lorient
603,L. Digne,22,79,84,2055,France,FC Barcelona
604,Paco Alcácer,22,79,85,1863,Spain,FC Barcelona
605,Vicente Gómez,27,79,79,1904,Spain,UD Las Palmas
606,E. Çolak,25,79,82,1961,Turkey,Deportivo de La Coruña
607,N. Jørgensen,25,79,81,1929,Denmark,Feyenoord
608,André André,26,79,79,2116,Portugal,FC Porto
609,B. Martins Indi,24,79,83,1733,Netherlands,Stoke City
610,E. Višća,26,79,79,1976,Bosnia Herzegovina,Medipol Başakşehir FK
611,L. Schøne,30,79,79,2098,Denmark,Ajax
612,Eric Botteghin,28,79,79,1591,Brazil,Feyenoord
613,S. Vrsaljko,24,79,83,2045,Croatia,Atlético Madrid
614,Roberto,30,79,79,1292,Spain,RCD Espanyol
615,L. López,33,79,79,2019,Argentina,Racing Club
616,J. Evans,28,79,79,1699,Northern Ireland,West Bromwich Albion
617,Mariano,30,79,79,2099,Brazil,Sevilla FC
618,A. Milik,22,79,86,1916,Poland,Napoli
619,Illarramendi,26,79,80,2019,Spain,Real Sociedad
620,S. Kolašinac,23,79,82,1879,Bosnia Herzegovina,FC Schalke 04
621,D. Sánchez,20,79,86,1721,Colombia,Ajax
622,J. Briand,30,79,79,2011,France,En Avant de Guingamp
623,N. Pareja,32,79,79,1952,Argentina,Sevilla FC
624,B. Martins Indi,24,79,83,1733,Netherlands,Stoke City
625,Marcos Alonso,25,79,82,2074,Spain,Chelsea
626,Keko,24,79,82,1949,Spain,Málaga CF
627,M. Barovero,32,79,79,1174,Argentina,Club Necaxa
628,G. dos Santos,27,79,79,1917,Mexico,LA Galaxy
629,K. Vogt,24,79,81,1942,Germany,TSG 1899 Hoffenheim
630,N. Sansone,24,79,82,1997,Italy,Villarreal CF
631,Dani García,26,79,81,1901,Spain,SD Eibar
632,T. Meunier,24,79,82,2107,Belgium,Paris Saint-Germain
633,A. Pléa,23,79,86,2028,France,OGC Nice
634,Óliver Torres,21,79,84,1942,Spain,FC Porto
635,O. Al Soma,27,79,79,1983,Syria,Al Ahli
636,D. Origi,21,79,86,1892,Belgium,Liverpool
637,D. Cheryshev,25,79,80,2040,Russia,Villarreal CF
638,Vieirinha,30,79,79,2080,Portugal,VfL Wolfsburg
639,Fernando,24,79,85,2040,Brazil,Spartak Moscow
640,M. Layún,28,79,79,2145,Mexico,FC Porto
641,Jaume Costa,28,79,79,2044,Spain,Villarreal CF
642,Soares,25,79,81,1884,Brazil,FC Porto
643,D. Criscito,29,79,79,2062,Italy,Zenit St. Petersburg
644,M. Benassi,22,79,86,2088,Italy,Torino
645,V. Berezutskiy,34,79,79,1745,Russia,PFC CSKA Moscow
646,W. Vainqueur,27,79,80,1974,France,Olympique de Marseille
647,J. Kucka,29,79,79,2152,Slovakia,Milan
648,A. Christensen,20,79,88,1671,Denmark,Borussia Mönchengladbach
649,Cédric,24,79,82,2116,Portugal,Southampton
650,S. Kritsyuk,25,79,82,1186,Russia,FC Krasnodar
651,J. Murillo,24,79,83,1828,Colombia,Inter
652,T. Bakayoko,21,79,85,1935,France,AS Monaco
653,M. Debuchy,30,79,79,2082,France,Arsenal
654,L. Shaw,20,79,84,2030,England,Manchester United
655,I. Afellay,30,79,79,2031,Netherlands,Stoke City
656,N. Lombaerts,31,79,79,1801,Belgium,Zenit St. Petersburg
657,A. Samedov,31,79,79,2041,Russia,Spartak Moscow
658,D. Ospina,27,79,80,1159,Colombia,Arsenal
659,Escudero,26,79,79,2053,Spain,Sevilla FC
660,B. Gomis,30,79,79,1886,France,Olympique de Marseille
661,N. Maksimović,24,79,83,1601,Serbia,Napoli
662,N. Jørgensen,25,79,81,1929,Denmark,Feyenoord
663,Hilton,38,79,79,1875,Brazil,Montpellier HSC
664,Y. M'Vila,26,79,82,2036,France,Rubin Kazan
665,M. Arnold,22,79,84,2045,Germany,VfL Wolfsburg
666,E. Hysaj,22,79,83,1912,Albania,Napoli
667,S. Boufal,22,79,85,1855,Morocco,Southampton
668,J. Farfán,31,79,79,2002,Peru,Lokomotiv Moscow
669,M. Meyer,20,79,86,1866,Germany,FC Schalke 04
670,Danilo,32,79,79,1644,Brazil,Udinese
671,Danilo,32,79,79,1644,Brazil,Udinese
672,Maurício,27,79,79,1794,Brazil,Spartak Moscow
673,S. Zaza,25,79,82,1974,Italy,Valencia CF
674,T. Heaton,30,79,79,1203,England,Burnley
675,G. Ochoa,30,79,79,1225,Mexico,Granada CF
676,André André,26,79,79,2116,Portugal,FC Porto
677,E. Can,22,79,85,2142,Germany,Liverpool
678,Y. Gourcuff,29,79,79,2008,France,Stade Rennais FC
679,R. Hamouma,29,79,79,2012,France,AS Saint-Étienne
680,Bernard,23,79,84,1918,Brazil,Shakhtar Donetsk
681,A. Correa,21,79,88,1969,Argentina,Atlético Madrid
682,A. Dzyuba,27,79,79,1845,Russia,Zenit St. Petersburg
684,D. Caligiuri,28,79,79,1967,Italy,FC Schalke 04
685,T. Werner,20,79,85,1862,Germany,RB Leipzig
686,V. Nilsson Lindelöf,21,79,86,1852,Sweden,SL Benfica
687,M. Höger,26,79,79,2121,Germany,1. FC Köln
688,S. Dann,29,79,79,1632,England,Crystal Palace
689,M. Dahoud,20,79,87,1968,Germany,Borussia Mönchengladbach
690,P. Zieliński,22,79,86,2036,Poland,Napoli
691,Luisão,35,79,79,1680,Brazil,SL Benfica
692,Gayà,21,79,84,2064,Spain,Valencia CF
693,V. Birsa,29,79,79,1938,Slovenia,Chievo Verona
694,A. Romagnoli,21,79,87,1686,Italy,Milan
696,F. Ghoulam,25,79,82,2073,Algeria,Napoli
697,Z. Tošić,29,79,79,1992,Serbia,PFC CSKA Moscow
698,D. Ba,31,79,79,1964,Senegal,Beşiktaş JK
699,M. Keane,23,79,86,1844,England,Burnley
700,Jonathas,27,79,79,1808,Brazil,Rubin Kazan
701,Rafael,25,79,80,2087,Brazil,Olympique Lyonnais
702,Sidnei,27,79,81,1798,Brazil,Deportivo de La Coruña
703,S. Sirigu,29,79,79,1192,Italy,CA Osasuna
704,S. Radu,29,79,79,1984,Romania,Lazio
705,Arrizabalaga,21,79,86,1210,Spain,Athletic Club de Bilbao
706,F. Andone,23,79,84,1981,Romania,Deportivo de La Coruña
707,C. Ansaldi,29,79,79,2044,Argentina,Inter
708,E. Salvio,25,79,79,2009,Argentina,SL Benfica
709,K. Gibbs,26,78,78,1995,England,Arsenal
710,T. Delaney,24,78,81,2123,Denmark,SV Werder Bremen
711,N. Radoja,23,78,83,1860,Serbia,RC Celta
712,N. Subotić,27,78,78,1739,Serbia,1. FC Köln
714,S. Wagner,28,78,78,1726,Germany,TSG 1899 Hoffenheim
715,L. López,26,78,79,1794,Argentina,SL Benfica
716,S. Lulić,30,78,78,2140,Bosnia Herzegovina,Lazio
717,S. Langkamp,28,78,78,1525,Germany,Hertha BSC
718,J. Sosa,31,78,78,2093,Argentina,Milan
719,I. Marcone,26,78,81,1902,Argentina,Club Atlético Lanús
720,Malcom,19,78,85,1863,Brazil,FC Girondins de Bordeaux
721,E. Elia,29,78,78,1906,Netherlands,Feyenoord
722,E. Choupo-Moting,27,78,78,1916,Cameroon,FC Schalke 04
723,J. Izquierdo,23,78,81,1840,Colombia,Club Brugge KV
724,Pedro León,29,78,78,1929,Spain,SD Eibar
725,L. Dendoncker,21,78,85,2076,Belgium,RSC Anderlecht
726,T. Bongonda,20,78,84,1802,Belgium,RC Celta
727,S. Rode,25,78,80,2038,Germany,Borussia Dortmund
728,N. Guzmán,30,78,78,1323,Argentina,Tigres U.A.N.L.
729,M. Carcela-González,27,78,78,1895,Morocco,Granada CF
730,Gomes,35,78,78,1250,Brazil,Watford
731,César Navas,36,78,78,1611,Spain,FC Rostov
732,César Navas,36,78,78,1611,Spain,FC Rostov
733,A. Sanabria,20,78,88,1858,Paraguay,Real Betis
734,F. Quagliarella,33,78,78,1879,Italy,Sampdoria
735,T. Cleverley,26,78,78,1977,England,Watford
736,D. Boyko,28,78,78,1218,Ukraine,Málaga CF
737,G. Ramírez,25,78,81,1954,Uruguay,Middlesbrough
738,K. Demirbay,22,78,82,2009,Germany,TSG 1899 Hoffenheim
739,D. Zapata,25,78,81,1744,Colombia,Udinese
740,R. Jiménez,25,78,81,1955,Mexico,SL Benfica
741,Anderson Talisca,22,78,83,2088,Brazil,Beşiktaş JK
742,Etxeita,28,78,78,1641,Spain,Athletic Club de Bilbao
743,M. Niang,21,78,85,1869,France,Watford
744,O. Wendt,30,78,78,2083,Sweden,Borussia Mönchengladbach
745,Dani Ceballos,19,78,86,1975,Spain,Real Betis
746,N. Şahin,27,78,78,2071,Turkey,Borussia Dortmund
747,D. Pabón,28,78,78,2086,Colombia,Monterrey
748,A. Carroll,27,78,78,1931,England,West Ham United
749,B. Ruíz,30,78,78,1964,Costa Rica,Sporting CP
750,O. El Kaddouri,25,78,79,2005,Morocco,Empoli
751,T. Gutiérrez,31,78,78,1921,Colombia,Junior FC
752,R. Montolivo,31,78,78,2042,Italy,Milan
753,J. Ďurica,34,78,78,1756,Slovakia,Trabzonspor
754,N. Tagliafico,23,78,83,1993,Argentina,Independiente
755,G. Töre,24,78,80,1980,Turkey,West Ham United
756,R. Huth,31,78,78,1668,Germany,Leicester City
757,L. Alario,23,78,84,1799,Argentina,River Plate
758,Jorge Meré,19,78,84,1680,Spain,Real Sporting de Gijón
759,T. Inui,28,78,78,1871,Japan,SD Eibar
760,E. Adebayor,32,78,78,1835,Togo,Medipol Başakşehir FK
761,Ki Sung Yueng,27,78,78,2047,Korea Republic,Swansea City
762,S. Okazaki,30,78,78,1967,Japan,Leicester City
763,C. Zapata,29,78,78,1616,Colombia,Milan
764,Sergi Enrich,26,78,79,1870,Spain,SD Eibar
765,G. Pezzella,25,78,83,1664,Argentina,Real Betis
766,Castán,29,78,78,1604,Brazil,Torino
767,G. Pizarro,26,78,80,1990,Argentina,Tigres U.A.N.L.
768,K. Huntelaar,32,78,78,1822,Netherlands,FC Schalke 04
769,Mário Rui,25,78,80,2040,Portugal,Roma
770,Soldado,31,78,78,1944,Spain,Villarreal CF
771,Fernando,28,78,78,1929,Brazil,Manchester City
772,O. Kıvrak,28,78,78,1329,Turkey,Trabzonspor
773,E. Giaccherini,31,78,78,2091,Italy,Napoli
774,R. Klavan,30,78,78,1818,Estonia,Liverpool
775,B. Traoré,20,78,84,1918,Burkina Faso,Ajax
776,A. Young,30,78,78,2043,England,Manchester United
777,K. Wimmer,23,78,83,1691,Austria,Tottenham Hotspur
778,André Silva,20,78,86,1968,Portugal,FC Porto
779,L. Sané,29,78,78,1768,Senegal,SV Werder Bremen
780,A. Ruiz,22,78,84,1967,Argentina,Sporting CP
781,C. N'Doye,30,78,78,2050,Senegal,Angers SCO
782,C. Borges,28,78,78,2070,Costa Rica,Deportivo de La Coruña
783,E. Pérez,30,78,78,2111,Argentina,Valencia CF
784,N. Chadli,26,78,78,2010,Belgium,West Bromwich Albion
785,Vágner Love,32,78,78,1910,Brazil,Alanyaspor
786,M. Vecino,24,78,81,1979,Uruguay,Fiorentina
787,A. Meier,33,78,78,1879,Germany,Eintracht Frankfurt
788,G. Gönül,31,78,78,2083,Turkey,Beşiktaş JK
789,P. Kadeřábek,24,78,83,1986,Czech Republic,TSG 1899 Hoffenheim
790,F. Cervi,22,78,85,1873,Argentina,SL Benfica
791,T. Deeney,28,78,78,1924,England,Watford
792,C. Austin,26,78,78,1841,England,Southampton
793,C. Austin,26,78,78,1841,England,Southampton
794,Luiz Adriano,29,78,78,1854,Brazil,Spartak Moscow
795,P. Piatti,27,78,78,1948,Argentina,RCD Espanyol
796,M. Ryan,24,78,82,1353,Australia,KRC Genk
797,A. Gamberini,34,78,78,1676,Italy,Chievo Verona
798,Marafona,29,78,78,1198,Portugal,SC Braga
799,R. Karsdorp,21,78,84,2073,Netherlands,Feyenoord
801,H. Pérez,27,78,78,1905,Paraguay,RCD Espanyol
802,S. Gentiletti,31,78,78,1798,Argentina,Genoa
803,B. Davies,23,78,82,1919,Wales,Tottenham Hotspur
804,J. Geis,22,78,82,2153,Germany,FC Schalke 04
805,H. Herrera,26,78,79,2060,Mexico,FC Porto
806,N. Lodeiro,27,78,78,1992,Uruguay,Seattle Sounders FC
807,Joãozinho,27,78,78,2067,Brazil,FC Krasnodar
808,Yeray,21,78,84,1853,Spain,Athletic Club de Bilbao
809,M. Campaña,27,78,81,1189,Uruguay,Independiente
810,P. Baysse,28,78,79,1854,France,OGC Nice
811,E. Berisha,27,78,79,1081,Albania,Atalanta
812,G. Gillet,32,78,78,2109,Belgium,FC Nantes
813,Grimaldo,20,78,87,2046,Spain,SL Benfica
814,A. Townsend,24,78,79,1911,England,Crystal Palace
815,V. Chiricheş,26,78,78,1874,Romania,Napoli
816,T. Vermaelen,30,78,78,1928,Belgium,Roma
817,I. Abate,29,78,78,1977,Italy,Milan
818,Diego Llorente,22,78,86,1726,Spain,Málaga CF
819,Bruno Alves,34,78,78,2067,Portugal,Cagliari
820,T. Howard,37,78,78,1210,United States,Colorado Rapids
821,R. Thomas,28,78,78,1644,France,Angers SCO
822,C. Aránguiz,27,78,78,2075,Chile,Bayer 04 Leverkusen
823,J. Błaszczykowski,30,78,78,2039,Poland,VfL Wolfsburg
824,Joaquín,34,78,78,1896,Spain,Real Betis
825,F. Delph,26,78,79,2085,England,Manchester City
826,J. Veltman,24,78,80,1881,Netherlands,Ajax
827,A. Dragović,25,78,81,1889,Austria,Bayer 04 Leverkusen
828,J. Lingard,23,78,81,1973,England,Manchester United
829,S. Bocchetti,29,78,78,1800,Italy,Spartak Moscow
830,D. Pröpper,24,78,81,2044,Netherlands,PSV
831,A. Marchesín,28,78,80,1270,Argentina,Club América
832,Muniain,23,78,83,1920,Spain,Athletic Club de Bilbao
833,Danilo,24,78,81,2129,Brazil,Real Madrid
834,C. Gentner,30,78,78,2042,Germany,VfB Stuttgart
835,A. Younes,22,78,81,1826,Germany,Ajax
836,Bigas,25,78,81,1862,Spain,UD Las Palmas
837,Wendell,22,78,84,1990,Brazil,Bayer 04 Leverkusen
838,V. Eysseric,24,78,82,1938,France,OGC Nice
839,W. Cyprien,21,78,86,2167,France,OGC Nice
840,Sergi Darder,22,78,84,1929,Spain,Olympique Lyonnais
841,Tiago Volpi,25,78,80,1389,Brazil,Querétaro
842,Morales,28,78,78,1993,Spain,Levante UD
843,A. Nyom,28,78,78,1873,Cameroon,West Bromwich Albion
844,V. Aboubakar,24,78,82,1916,Cameroon,Beşiktaş JK
845,N. Nkoulou,26,78,79,1862,Cameroon,Olympique Lyonnais
846,S. Ignashevich,36,78,78,1813,Russia,PFC CSKA Moscow
847,Rafinha,30,78,78,1993,Brazil,FC Bayern München
848,V. Moses,25,78,81,2078,Nigeria,Chelsea
849,Z. Junuzović,28,78,78,2191,Austria,SV Werder Bremen
850,P. Skjelbred,29,78,78,1964,Norway,Hertha BSC
851,J. Baumgartlinger,28,78,78,1949,Austria,Bayer 04 Leverkusen
852,R. Palacio,34,78,78,2024,Argentina,Inter
853,Miguel Lopes,29,78,78,1989,Portugal,Akhisar Belediyespor
854,Miguel Lopes,29,78,78,1989,Portugal,Akhisar Belediyespor
855,Susaeta,28,78,78,1900,Spain,Athletic Club de Bilbao
856,A. Lennon,29,78,78,1890,England,Everton
857,F. Forster,28,78,79,1185,England,Southampton
858,Pedro Santos,28,78,78,1916,Portugal,Columbus Crew SC
859,V. Koziello,20,78,85,2080,France,OGC Nice
860,J. Guidetti,24,78,82,1884,Sweden,RC Celta
861,Borja Bastón,23,78,83,1744,Spain,Swansea City
862,J. Montero,26,78,78,1902,Ecuador,Swansea City
863,M. Badelj,27,78,78,2021,Croatia,Fiorentina
864,M. Ruben,29,78,78,1903,Argentina,Rosario Central
865,J. Leca,30,78,78,1150,France,Sporting Club de Bastia
866,A. Abdennour,26,78,80,1848,Tunisia,Valencia CF
867,F. Kostić,23,78,83,1962,Serbia,Hamburger SV
868,S. İnan,31,78,78,2048,Turkey,Galatasaray SK
869,Mexer,27,78,79,1820,Mozambique,Stade Rennais FC
870,Jurado,30,78,78,1885,Spain,RCD Espanyol
871,M. Fabián,26,78,78,2003,Mexico,Eintracht Frankfurt
872,C. Sánchez,31,78,78,2054,Uruguay,Monterrey
873,Rochina,25,78,81,1978,Spain,Rubin Kazan
874,Rúben Semedo,22,78,85,1811,Portugal,Sporting CP
875,Y. Cardinale,22,78,84,1276,France,OGC Nice
876,B. Džemaili,30,78,78,2091,Switzerland,Montreal Impact
877,K. Fortounis,23,78,82,1977,Greece,Olympiacos CFP
878,S. Ryzhikov,35,78,78,1163,Russia,Rubin Kazan
879,O. Kucher,33,78,78,1787,Ukraine,Shakhtar Donetsk
880,M. Diouf,28,78,78,1818,Senegal,Stoke City
881,Rodrigo Moledo,28,78,78,1684,Brazil,Panathinaikos FC
882,A. N'Diaye,26,78,80,1864,Senegal,Hull City
883,R. Bobadilla,29,78,78,1981,Paraguay,FC Augsburg
884,M. Fernández,30,78,78,2039,Chile,Milan
885,K. Honda,30,78,78,2030,Japan,Milan
886,K. Casteels,24,78,82,1223,Belgium,VfL Wolfsburg
887,Javi García,29,78,78,1993,Spain,Zenit St. Petersburg
888,E. Rigoni,23,78,84,1934,Argentina,Independiente
889,Fontàs,26,78,80,1751,Spain,RC Celta
890,K. Vermeer,30,78,78,1363,Netherlands,Feyenoord
891,Jony,24,78,79,1959,Spain,Málaga CF
892,D. Buonanotte,28,78,78,1824,Argentina,Universidad Católica
893,C. Tosun,25,78,81,1926,Turkey,Beşiktaş JK
894,Rafa,23,78,83,1841,Portugal,SL Benfica
895,S. Sané,25,78,80,1823,Senegal,Hannover 96
896,D. Abraham,29,78,78,1912,Argentina,Eintracht Frankfurt
897,Y. Bolasie,27,78,78,1877,DR Congo,Everton
898,D. Glushakov,29,78,78,2084,Russia,Spartak Moscow
899,Juanfran,27,78,78,2059,Spain,Deportivo de La Coruña
900,G. Clichy,30,78,78,1898,France,Manchester City
901,J. Cork,27,78,79,1890,England,Swansea City
902,Guilherme,30,78,78,1185,Russia,Lokomotiv Moscow
903,S. Corchia,25,78,81,2110,France,LOSC Lille
904,A. Ramos,30,78,78,1909,Colombia,Granada CF
905,Zé Luís,25,78,81,1842,Cape Verde,Spartak Moscow
906,M. Bradley,28,78,78,2108,United States,Toronto FC
907,R. Vormer,28,78,78,2111,Netherlands,Club Brugge KV
908,Souza,27,78,79,2041,Brazil,Fenerbahçe SK
909,Jemerson,23,78,84,1654,Brazil,AS Monaco
910,D. Mbokani,30,78,78,1859,DR Congo,Hull City
