,Name,Age,Overall,Potential,Special,Nationality,Club
459,J. Quintero,25,80,83,1930,Colombia,River Plate
460,Pacheco,26,80,83,1239,Spain,Deportivo Alavés
461,Fred,25,80,82,2164,Brazil,Manchester United
462,N. Aké,23,80,84,1978,Netherlands,Bournemouth
463,F. Kostić,25,80,81,2086,Serbia,Eintracht Frankfurt
464,E. Can,24,80,85,2153,Germany,Juventus
465,H. Çalhanoğlu,24,80,83,2085,Turkey,Milan
466,S. Kolašinac,25,80,83,2009,Bosnia Herzegovina,Arsenal
467,Y. Poulsen,24,80,82,1988,Denmark,RB Leipzig
468,C. Bacca,31,80,80,1870,Colombia,Villarreal CF
469,L. Paredes,24,80,85,2127,Argentina,Paris Saint-Germain
470,Manu Trigueros,26,80,81,2074,Spain,Villarreal CF
471,T. Stepanenko,28,80,80,2006,Ukraine,Shakhtar Donetsk
472,L. Milivojević,27,80,81,2068,Serbia,Crystal Palace
473,B. Davies,25,80,82,2027,Wales,Tottenham Hotspur
474,A. Cragno,24,80,86,1166,Italy,Cagliari
475,Bernard,25,80,81,1922,Brazil,Everton
476,M. Nastasić,25,80,84,1816,Serbia,FC Schalke 04
477,T. Inui,30,80,80,1976,Japan,Deportivo Alavés
478,Portu,26,80,81,2111,Spain,Girona FC
479,W. Orban,25,80,82,1655,Hungary,RB Leipzig
480,M. Batshuayi,24,80,83,1879,Belgium,Crystal Palace
481,Iñigo Martínez,27,80,81,1951,Spain,Athletic Club de Bilbao
482,E. Zahavi,30,80,80,2006,Israel,Guangzhou R&F FC
483,T. Vaclík,29,80,81,1224,Czech Republic,Sevilla FC
484,Héctor Bellerín,23,80,85,1991,Spain,Arsenal
485,P. Kadeřábek,26,80,81,1987,Czech Republic,TSG 1899 Hoffenheim
486,D. Klaassen,25,80,81,2088,Netherlands,SV Werder Bremen
487,J. Butland,25,80,85,1334,England,Stoke City
488,J. Butland,25,80,85,1334,England,Stoke City
489,Deulofeu,24,80,83,1938,Spain,Watford
490,J. Murillo,26,80,84,1855,Colombia,FC Barcelona
491,C. Tătăruşanu,32,80,80,1214,Romania,FC Nantes
492,A. Mandi,26,80,83,1977,Algeria,Real Betis
493,Ismaily,28,80,80,2073,Brazil,Shakhtar Donetsk
494,Cristian Tello,26,80,80,2007,Spain,Real Betis
495,Ibai Gómez,28,80,80,2094,Spain,Athletic Club de Bilbao
496,D. Vida,29,80,80,1816,Croatia,Beşiktaş JK
497,L. Muriel,27,80,80,1906,Colombia,Fiorentina
498,V. Aboubakar,26,80,81,1976,Cameroon,FC Porto
499,M. Ryan,26,80,83,1342,Australia,Brighton & Hove Albion
500,A. Oxlade-Chamberlain,24,80,85,2125,England,Liverpool
501,J. Guilavogui,27,80,81,1965,France,VfL Wolfsburg
502,S. Aurier,25,80,82,2087,Ivory Coast,Tottenham Hotspur
503,C. Wilson,26,80,81,1936,England,Bournemouth
504,Sergi Enrich,28,80,80,1934,Spain,SD Eibar
505,A. Yarmolenko,28,80,80,2022,Ukraine,West Ham United
506,André Almeida,27,80,80,2045,Portugal,SL Benfica
507,Y. Belhanda,28,80,80,2130,Morocco,Galatasaray SK
508,G. Pezzella,27,80,82,1687,Argentina,Fiorentina
509,R. Rodríguez,25,80,83,2178,Switzerland,Milan
510,R. Pereyra,27,80,80,2053,Argentina,Watford
511,K. Vogt,26,80,80,1957,Germany,TSG 1899 Hoffenheim
512,Maicon,29,80,80,1873,Brazil,Al Nassr
513,E. Salvio,27,80,80,2102,Argentina,SL Benfica
514,J. Zoet,27,80,83,1292,Netherlands,PSV
515,Iago Falqué,28,80,80,1951,Spain,Torino
516,C. Smalling,28,80,80,1811,England,Manchester United
517,Guaita,31,80,80,1361,Spain,Crystal Palace
518,Hulk,31,80,80,2091,Brazil,Shanghai SIPG FC
519,S. Kagawa,29,80,80,1937,Japan,Beşiktaş JK
520,M. Lanzini,25,80,82,1923,Argentina,West Ham United
521,N. Nkoulou,28,80,80,1882,Cameroon,Torino
522,Camacho,28,80,80,2005,Spain,VfL Wolfsburg
523,S. Nzonzi,29,80,80,1922,France,Roma
524,F. Smolov,28,80,80,1965,Russia,Lokomotiv Moscow
525,Y. M'Vila,28,80,81,2053,France,AS Saint-Étienne
526,S. Ulreich,29,80,80,1149,Germany,FC Bayern München
527,M. Musacchio,27,80,80,1890,Argentina,Milan
528,O. Toprak,28,80,81,1823,Turkey,Borussia Dortmund
529,Ramires,31,80,80,2119,Brazil,Jiangsu Suning FC
530,D. Perotti,29,80,80,1942,Argentina,Roma
531,M. Sissoko,28,80,80,2185,France,Tottenham Hotspur
532,L. Fejsa,29,80,80,1926,Serbia,SL Benfica
533,A. Modeste,30,80,80,1913,France,1. FC Köln
534,Sidnei,28,80,80,1859,Brazil,Real Betis
535,F. Fazio,31,80,80,1604,Argentina,Roma
536,Antunes,31,80,80,2153,Portugal,Getafe CF
537,Nacho Monreal,32,80,80,2006,Spain,Arsenal
538,M. Valbuena,33,80,80,1938,France,Fenerbahçe SK
539,K. Gameiro,31,80,80,2022,France,Valencia CF
540,I. Piatti,33,80,80,2074,Argentina,Montreal Impact
541,Pedro León,31,80,80,1978,Spain,SD Eibar
542,K. Boateng,31,80,80,2168,Ghana,FC Barcelona
543,S. Romero,31,80,80,1258,Argentina,Manchester United
544,A. Candreva,31,80,80,2073,Italy,Inter
545,D. Criscito,31,80,80,2123,Italy,Genoa
546,D. Valeri,32,80,80,2003,Argentina,Portland Timbers
547,José Fonte,34,80,80,1633,Portugal,LOSC Lille
548,Raúl García,31,80,80,2175,Spain,Athletic Club de Bilbao
549,Raúl García,31,80,80,2175,Spain,Athletic Club de Bilbao
550,S. Radu,31,80,80,1963,Romania,Lazio
551,T. Heaton,32,80,80,1271,England,Burnley
552,Borja Valero,33,80,80,2029,Spain,Inter
553,L. Perrin,32,80,80,1958,France,AS Saint-Étienne
554,Dante,34,80,80,1819,Brazil,OGC Nice
555,B. Costil,30,80,80,1160,France,FC Girondins de Bordeaux
557,A. Gignac,32,80,80,2000,France,Tigres U.A.N.L.
558,I. Akinfeev,32,80,80,1208,Russia,PFC CSKA Moscow
559,I. Denisov,34,80,80,2050,Russia,Lokomotiv Moscow
560,Juanfran,33,80,80,2050,Spain,Atlético Madrid
561,Diego López,36,80,80,1190,Spain,RCD Espanyol
562,Raffael,33,80,80,2027,Brazil,Borussia Mönchengladbach
563,J. Mascherano,34,80,80,1973,Argentina,Hebei China Fortune FC
564,Moyá,34,80,80,1184,Spain,Real Sociedad
565,W. Rooney,32,80,80,2122,England,DC United
566,S. Sorrentino,39,80,80,1178,Italy,Chievo Verona
567,V. Tsygankov,20,79,86,1927,Ukraine,Dynamo Kyiv
568,Rúben Dias,21,79,85,1671,Portugal,SL Benfica
569,F. Chiesa,20,79,87,1923,Italy,Fiorentina
570,M. Lazzari,24,79,80,1861,Italy,SPAL
571,Lucas Paquetá,20,79,89,2116,Brazil,Milan
572,Raphinha,21,79,85,2022,Brazil,Sporting CP
573,R. Malinovskyi,25,79,82,2136,Ukraine,KRC Genk
574,A. Lafont,19,79,91,1209,France,Fiorentina
575,F. Kessié,21,79,88,2149,Ivory Coast,Milan
576,Luimo Boas Santos,30,79,79,1895,Brazil,Santos
577,Gabri Prestão,26,79,79,1153,Brazil,Internacional
578,Melvin Parrela,30,79,79,2099,Brazil,América FC (Minas Gerais)
579,Antônio Chiamuloira,30,79,79,1813,Brazil,Internacional
580,Maikel Catarino,34,79,79,1953,Brazil,Atlético Mineiro
582,F. Mendy,23,79,86,2089,France,Olympique Lyonnais
583,L. Pellegrini,22,79,87,2061,Italy,Roma
584,Soares,27,79,79,1934,Brazil,FC Porto
585,M. Dmitrović,26,79,80,1210,Serbia,SD Eibar
586,L. Tousart,21,79,84,1929,France,Olympique Lyonnais
587,B. Pavard,22,79,85,1964,France,VfB Stuttgart
588,G. Martínez,25,79,82,1956,Argentina,Atlanta United
589,T. Kehrer,21,79,87,1876,Germany,Paris Saint-Germain
590,Marcos Llorente,23,79,87,1902,Spain,Real Madrid
591,B. Verbič,24,79,82,1978,Slovenia,Dynamo Kyiv
592,A. Diallo,22,79,86,1888,France,Borussia Dortmund
593,A. Golovin,22,79,85,2089,Russia,AS Monaco
594,M. Campaña,29,79,80,1268,Uruguay,Independiente
595,C. Pavón,22,79,85,2041,Argentina,Boca Juniors
596,N. Barella,21,79,89,2073,Italy,Cagliari
597,Dyego Sousa,28,79,79,1763,Portugal,SC Braga
598,K. Toko-Ekambi,25,79,80,1877,Cameroon,Villarreal CF
599,David Soria,25,79,81,1250,Spain,Getafe CF
600,V. Rongier,23,79,84,2055,France,FC Nantes
601,Mata,29,79,79,1814,Spain,Getafe CF
602,K. Piątek,23,79,85,1824,Poland,Milan
603,H. Winks,22,79,86,1984,England,Tottenham Hotspur
604,Mariano,24,79,83,2024,Dominican Republic,Real Madrid
605,Angeliño,21,79,84,2168,Spain,PSV
606,M. Dúbravka,29,79,80,1280,Slovakia,Newcastle United
607,J. Denayer,23,79,85,1818,Belgium,Olympique Lyonnais
608,Diego Carlos,25,79,81,1854,Brazil,FC Nantes
609,M. Dahoud,22,79,85,2043,Germany,Borussia Dortmund
610,M. Dahoud,22,79,85,2043,Germany,Borussia Dortmund
611,A. Saint-Maximin,21,79,86,1833,France,OGC Nice
612,D. Zappacosta,26,79,81,2072,Italy,Chelsea
613,A. Izzo,26,79,81,1684,Italy,Torino
614,L. Alario,25,79,82,1834,Argentina,Bayer 04 Leverkusen
615,J. Correa,23,79,85,1912,Argentina,Lazio
616,W. Benítez,25,79,83,1220,Argentina,OGC Nice
617,J. Gbamin,22,79,84,2045,Ivory Coast,1. FSV Mainz 05
618,J. Lerma,23,79,83,2091,Colombia,Bournemouth
619,Thiago Mendes,26,79,82,2127,Brazil,LOSC Lille
620,Ricardo Horta,23,79,84,1983,Portugal,SC Braga
621,R. Zobnin,24,79,86,2059,Russia,Spartak Moscow
622,N. Stark,23,79,84,1896,Germany,Hertha BSC
623,L. Dendoncker,23,79,85,2089,Belgium,Wolverhampton Wanderers
624,O. Vlachodimos,24,79,85,1197,Greece,SL Benfica
625,Rubén Peña,26,79,80,2111,Spain,SD Eibar
626,Jonny,24,79,83,1970,Spain,Wolverhampton Wanderers
627,J. Hofmann,25,79,80,1927,Germany,Borussia Mönchengladbach
628,Y. Bounou,27,79,82,1193,Morocco,Girona FC
629,M. Dabbur,26,79,81,1912,Israel,FC Red Bull Salzburg
630,J. Hector,28,79,79,2049,Germany,1. FC Köln
631,A. Januzaj,23,79,85,1874,Belgium,Real Sociedad
632,Gabriel,24,79,83,2143,Brazil,SL Benfica
633,B. Traoré,22,79,84,2002,Burkina Faso,Olympique Lyonnais
634,G. Pizarro,28,79,79,1987,Argentina,Tigres U.A.N.L.
635,R. Fraser,24,79,82,1998,Scotland,Bournemouth
636,Roger,27,79,79,1933,Spain,Levante UD
637,M. Keane,25,79,82,1826,England,Everton
638,L. Trossard,23,79,83,1964,Belgium,KRC Genk
639,M. Arnold,24,79,83,2081,Germany,VfL Wolfsburg
640,D. Cheryshev,27,79,79,2036,Russia,Valencia CF
641,D. Baselli,26,79,80,2107,Italy,Torino
642,K. Rekik,23,79,83,1781,Netherlands,Hertha BSC
643,Denis Suárez,24,79,83,2017,Spain,Arsenal
644,Bernat,25,79,82,2090,Spain,Paris Saint-Germain
645,Mário Rui,27,79,80,2066,Portugal,Napoli
646,K. Zouma,23,79,83,1861,France,Everton
647,Roque Mesa,29,79,79,2000,Spain,Sevilla FC
648,S. Arias,26,79,80,2005,Colombia,Atlético Madrid
649,J. Brooks,25,79,83,1715,United States,VfL Wolfsburg
650,Pozuelo,26,79,80,1920,Spain,Toronto FC
651,N. Pope,26,79,82,1212,England,Burnley
652,L. Karius,25,79,83,1228,Germany,Beşiktaş JK
653,Zé Luís,27,79,79,1892,Cape Verde,Spartak Moscow
654,J. Vestergaard,25,79,80,1691,Denmark,Southampton
655,J. Tarkowski,25,79,82,1844,England,Burnley
656,Sergi Darder,24,79,84,1954,Spain,RCD Espanyol
657,D. da Costa,24,79,81,1990,Germany,Eintracht Frankfurt
658,E. Dier,24,79,83,2005,England,Tottenham Hotspur
659,D. Demme,26,79,80,1986,Germany,RB Leipzig
660,J. Gouweleeuw,26,79,80,1920,Netherlands,FC Augsburg
661,M. Hinteregger,25,79,81,1986,Austria,Eintracht Frankfurt
662,M. Rojo,28,79,79,1984,Argentina,Manchester United
663,J. Veretout,25,79,82,2097,France,Fiorentina
664,G. Ramírez,27,79,79,1945,Uruguay,Sampdoria
665,David López,28,79,80,1919,Spain,RCD Espanyol
666,M. Badelj,29,79,79,2009,Croatia,Lazio
667,M. Uth,26,79,80,1953,Germany,FC Schalke 04
668,S. Berghuis,26,79,79,1961,Netherlands,Feyenoord
669,H. Vanaken,25,79,81,1988,Belgium,Club Brugge KV
670,Campaña,25,79,82,2063,Spain,Levante UD
671,Campaña,25,79,82,2063,Spain,Levante UD
672,Jordi Masip,29,79,79,1335,Spain,Real Valladolid CF
673,Nolito,31,79,79,2004,Spain,Sevilla FC
674,Danilo,26,79,80,2128,Brazil,Manchester City
675,R. Barkley,24,79,82,1983,England,Chelsea
676,B. Stambouli,27,79,79,1923,France,FC Schalke 04
677,D. Caligiuri,30,79,79,2172,Italy,FC Schalke 04
678,A. Finnbogason,29,79,79,1877,Iceland,FC Augsburg
679,P. Jones,26,79,80,1810,England,Manchester United
680,W. Khazri,27,79,79,1993,Tunisia,AS Saint-Étienne
681,Borja García,27,79,79,2011,Spain,Girona FC
682,Hugo Mallo,27,79,79,1904,Spain,RC Celta
683,D. Didavi,28,79,79,2036,Germany,VfB Stuttgart
684,G. Medel,30,79,79,1966,Chile,Beşiktaş JK
685,Víctor Ruiz,29,79,79,1802,Spain,Villarreal CF
686,Herrerín,30,79,79,1232,Spain,Athletic Club de Bilbao
687,Escudero,28,79,79,2085,Spain,Sevilla FC
688,Kike García,28,79,79,1832,Spain,SD Eibar
689,Elkeson,28,79,79,2058,Brazil,Shanghai SIPG FC
690,J. Pastore,29,79,79,2003,Argentina,Roma
691,J. Guðmundsson,27,79,79,2094,Iceland,Burnley
692,A. Ljajić,26,79,80,1936,Serbia,Beşiktaş JK
693,M. Hitz,30,79,79,1182,Switzerland,Borussia Dortmund
694,Rafael,27,79,79,2108,Brazil,Olympique Lyonnais
695,J. Wilshere,26,79,80,2050,England,West Ham United
696,B. Hübner,28,79,79,1659,Germany,TSG 1899 Hoffenheim
697,Souza,29,79,79,2038,Brazil,Al Ahli
698,Susaeta,30,79,79,1965,Spain,Athletic Club de Bilbao
699,F. Coquelin,27,79,80,2042,France,Valencia CF
700,S. Rudy,28,79,79,2113,Germany,FC Schalke 04
701,V. Wanyama,27,79,80,2017,Kenya,Tottenham Hotspur
702,R. Boudebouz,28,79,79,1991,Algeria,RC Celta
703,Alex Teixeira,28,79,79,2038,Brazil,Jiangsu Suning FC
705,K. Asamoah,29,79,79,2167,Ghana,Inter
706,D. Welbeck,27,79,79,1965,England,Arsenal
707,N. Kalinić,30,79,79,1868,Croatia,Atlético Madrid
708,J. King,26,79,80,1974,Norway,Bournemouth
709,Mariano,32,79,79,2104,Brazil,Galatasaray SK
710,S. Feghouli,28,79,79,1922,Algeria,Galatasaray SK
711,L. Pratto,30,79,79,2068,Argentina,River Plate
712,Fernando,30,79,79,1938,Brazil,Galatasaray SK
713,G. Mercado,31,79,79,1988,Argentina,Sevilla FC
714,M. Sakho,28,79,80,1706,France,Crystal Palace
715,A. Rami,32,79,79,1754,France,Olympique de Marseille
716,M. Gradel,30,79,79,1980,Ivory Coast,Toulouse Football Club
717,S. Jovetić,28,79,79,1956,Montenegro,AS Monaco
718,M. Hasebe,34,79,79,1976,Japan,Eintracht Frankfurt
719,A. Lallana,30,79,79,2071,England,Liverpool
720,Marcelo,31,79,79,1783,Brazil,Olympique Lyonnais
721,S. Coleman,29,79,79,2076,Republic of Ireland,Everton
722,Eder,31,79,79,1946,Italy,Jiangsu Suning FC
723,E. Capoue,29,79,79,2011,France,Watford
724,Kiko Casilla,31,79,79,1277,Spain,Leeds United
725,Ángel,31,79,79,1859,Spain,Getafe CF
726,M. Díaz,31,79,79,2080,Chile,Racing Club
727,A. Fernández,32,79,79,2059,Argentina,Beijing Renhe FC
728,P. Wernbloom,32,79,79,1987,Sweden,PAOK
729,D. Ospina,29,79,79,1172,Colombia,Napoli
730,V. Birsa,31,79,79,2004,Slovenia,Cagliari
731,Marcano,31,79,79,1800,Spain,Roma
732,Marcano,31,79,79,1800,Spain,Roma
733,D. Wass,29,79,79,2169,Denmark,Valencia CF
734,D. Sturridge,28,79,79,1825,England,Liverpool
735,J. Evans,30,79,79,1668,Northern Ireland,Leicester City
736,M. Škrtel,33,79,79,1635,Slovakia,Fenerbahçe SK
737,S. Nasri,31,79,79,1876,France,West Ham United
738,G. Cahill,32,79,79,1728,England,Chelsea
739,Charles,34,79,79,1897,Brazil,SD Eibar
740,B. Foster,35,79,79,1246,England,Watford
741,H. Ben Arfa,31,79,79,1941,France,Stade Rennais FC
742,E. Lavezzi,33,79,79,2070,Argentina,Hebei China Fortune FC
743,M. Debuchy,32,79,79,2092,France,AS Saint-Étienne
744,S. Kalou,32,79,79,1952,Ivory Coast,Hertha BSC
745,Manuel Fernandes,32,79,79,2139,Portugal,Lokomotiv Moscow
746,Jorge Molina,36,79,79,1766,Spain,Getafe CF
747,A. Young,32,79,79,2106,England,Manchester United
748,B. Yılmaz,32,79,79,1917,Turkey,Beşiktaş JK
749,Fernando Torres,34,79,79,1881,Spain,Sagan Tosu
750,E. Belözoğlu,37,79,79,2036,Turkey,Medipol Başakşehir FK
751,Dani Olmo,20,78,87,1971,Spain,Dinamo Zagreb
752,João Félix,18,78,89,2005,Portugal,SL Benfica
753,Loren,24,78,82,1764,Spain,Real Betis
754,Junior Firpo,21,78,85,1983,Spain,Real Betis
755,Vinícius Júnior,17,78,92,1894,Brazil,Real Madrid
756,T. Souček,23,78,85,1997,Czech Republic,SK Slavia Praha
757,M. Zaracho,20,78,87,1981,Argentina,Racing Club
758,C. Ünder,20,78,87,1889,Turkey,Roma
759,D. Samassékou,22,78,86,1914,Mali,FC Red Bull Salzburg
760,A. Hakimi,19,78,86,2027,Morocco,Borussia Dortmund
761,Bruno Viana,23,78,84,1728,Brazil,SC Braga
762,Wesley,21,78,85,1863,Brazil,Club Brugge KV
763,Sidney Pessinho,26,78,78,2012,Brazil,Internacional
764,Everticinho,30,78,78,2075,Brazil,Grêmio
765,Claudio Coíntra,34,78,78,1903,Brazil,Internacional
766,Ronaldo Esler,30,78,78,1991,Brazil,Atlético Mineiro
767,P. Lees-Melou,25,78,80,2029,France,OGC Nice
768,B. Chilwell,21,78,85,1988,England,Leicester City
769,A. Wan-Bissaka,20,78,86,1887,England,Crystal Palace
770,G. Dzhikiya,24,78,84,1923,Russia,Spartak Moscow
771,Mario Hermoso,23,78,86,1944,Spain,RCD Espanyol
772,M. Rashica,22,78,84,1926,Kosovo,SV Werder Bremen
773,D. Calabria,21,78,88,1946,Italy,Milan
774,F. Grillitsch,22,78,82,1879,Austria,TSG 1899 Hoffenheim
775,S. Berge,20,78,87,1945,Norway,KRC Genk
776,Yeray,23,78,83,1846,Spain,Athletic Club de Bilbao
777,C. Pulisic,19,78,86,1903,United States,Borussia Dortmund
778,R. Bentancur,21,78,90,1934,Uruguay,Juventus
779,Daniel Podence,22,78,84,1852,Portugal,Olympiacos CFP
780,Trezeguet,23,78,80,1865,Egypt,Kasimpaşa SK
781,N. Amiri,21,78,85,1973,Germany,TSG 1899 Hoffenheim
782,J. Gomez,21,78,88,1740,England,Liverpool
783,Diogo Jota,21,78,85,2063,Portugal,Wolverhampton Wanderers
784,Joan Jordán,23,78,83,2006,Spain,SD Eibar
785,A. Marušić,25,78,78,2088,Montenegro,Lazio
786,Granell,29,78,78,2042,Spain,Girona FC
787,O. Al Soma,29,78,78,1951,Syria,Al Ahli
788,R. Aguilar,25,78,81,1973,France,Montpellier HSC
789,Jony,26,78,78,1986,Spain,Deportivo Alavés
790,Petros,29,78,78,1996,Brazil,Al Nassr
791,L. Klostermann,22,78,84,1819,Germany,RB Leipzig
792,L. Acosta,24,78,82,1930,Argentina,DC United
793,L. Acosta,24,78,82,1930,Argentina,DC United
794,N. Elvedi,21,78,84,1778,Switzerland,Borussia Mönchengladbach
795,J. Maddison,21,78,85,1925,England,Leicester City
796,Y. Mina,23,78,83,1742,Colombia,Everton
797,A. Sanabria,22,78,85,1881,Paraguay,Genoa
798,R. Battaglia,26,78,79,2004,Argentina,Sporting CP
799,M. Samatta,25,78,80,1849,Tanzania,KRC Genk
800,G. Simeone,22,78,85,1905,Argentina,Fiorentina
801,M. Meza,25,78,79,2009,Argentina,Monterrey
802,Bastos,26,78,79,1725,Angola,Lazio
803,L. Dubois,23,78,82,2044,France,Olympique Lyonnais
804,M. Philipp,24,78,83,1968,Germany,Borussia Dortmund
805,S. Lobotka,23,78,84,1984,Slovakia,RC Celta
806,Y. Tielemans,21,78,87,2087,Belgium,Leicester City
807,Marcelo Goiano,30,78,78,1955,Brazil,SC Braga
808,Capa,26,78,79,2075,Spain,Athletic Club de Bilbao
809,N. Domínguez,28,78,78,1948,Argentina,Racing Club
810,A. Mitrović,23,78,82,1776,Serbia,Fulham
811,M. Maignan,22,78,86,1227,France,LOSC Lille
812,N. Maksimović,26,78,81,1584,Serbia,Napoli
813,A. Donatti,31,78,78,1829,Argentina,Racing Club
814,C. Izquierdoz,29,78,78,1674,Argentina,Boca Juniors
816,J. Mojica,25,78,81,2055,Colombia,Girona FC
817,A. Selikhov,24,78,82,1216,Russia,Spartak Moscow
818,R. Loftus-Cheek,22,78,85,1982,England,Chelsea
819,A. Iwobi,22,78,83,1784,Nigeria,Arsenal
820,D. Laxalt,25,78,79,1992,Uruguay,Milan
821,F. Tait,25,78,79,1865,France,Angers SCO
822,N. Bentaleb,23,78,83,2051,Algeria,FC Schalke 04
823,W. Cyprien,23,78,83,2178,France,OGC Nice
824,M. Lemina,24,78,83,2081,Gabon,Southampton
825,D. Selke,23,78,83,1843,Germany,Hertha BSC
826,P. Sisto,23,78,84,2015,Denmark,RC Celta
827,R. Gagliardini,24,78,81,1977,Italy,Inter
828,M. Meyer,22,78,82,2015,Germany,Crystal Palace
829,C. Vargas,29,78,79,1273,Colombia,Deportivo Cali
830,Pere Pons,25,78,81,1947,Spain,Girona FC
831,M. Dembélé,21,78,84,1845,France,Olympique Lyonnais
832,S. Boufal,24,78,81,1822,Morocco,RC Celta
833,Bruma,23,78,82,1949,Portugal,RB Leipzig
834,D. Berardi,23,78,83,1963,Italy,Sassuolo
835,Otávio,23,78,83,1958,Brazil,FC Porto
836,De Tomás,23,78,84,1847,Spain,Rayo Vallecano
837,G. Laborde,24,78,83,1897,France,Montpellier HSC
838,Óliver Torres,23,78,83,1968,Spain,FC Porto
839,Omar Mascarell,25,78,80,1995,Spain,FC Schalke 04
840,H. Sakai,28,78,78,1953,Japan,Olympique de Marseille
841,B. Cristante,23,78,84,1999,Italy,Roma
842,A. Samaris,29,78,78,2024,Greece,SL Benfica
843,R. Olsen,28,78,78,1169,Sweden,Roma
844,Sergio Rico,24,78,80,1193,Spain,Fulham
845,M. De Sciglio,25,78,79,1936,Italy,Juventus
846,V. Chiricheş,28,78,78,1866,Romania,Napoli
847,L. Pavoletti,29,78,78,1749,Italy,Cagliari
848,E. Andrada,27,78,81,1186,Argentina,Boca Juniors
849,Z. Feddal,28,78,78,1776,Morocco,Real Betis
850,T. Savanier,26,78,79,2069,France,Nîmes Olympique
851,J. Ward-Prowse,23,78,83,2077,England,Southampton
852,F. Fajr,29,78,78,2056,Morocco,Stade Malherbe Caen
853,R. Jiménez,27,78,78,1978,Mexico,Wolverhampton Wanderers
854,J. Dátolo,34,78,78,1960,Argentina,Club Atlético Banfield
855,V. Chiricheş,28,78,78,1866,Romania,Napoli
856,H. Moreno,30,78,78,1861,Mexico,Real Sociedad
857,Iborra,30,78,78,1965,Spain,Villarreal CF
858,G. Krychowiak,28,78,78,1951,Poland,Lokomotiv Moscow
860,A. Donatti,31,78,78,1829,Argentina,Racing Club
861,L. Klostermann,22,78,84,1819,Germany,RB Leipzig
862,M. Meza,25,78,79,2009,Argentina,Monterrey
863,Capa,26,78,79,2075,Spain,Athletic Club de Bilbao
864,Claudio Coíntra,34,78,78,1903,Brazil,Internacional
865,I. Khune,31,78,78,1366,South Africa,Kaizer Chiefs
866,H. Seferović,26,78,79,1986,Switzerland,SL Benfica
867,J. dos Santos,28,78,78,2072,Mexico,LA Galaxy
868,D. Schwaab,29,78,78,1844,Germany,PSV
869,T. Cairney,27,78,78,2016,Scotland,Fulham
870,F. Delph,28,78,78,2123,England,Manchester City
871,L. Spinazzola,25,78,79,2066,Italy,Juventus
872,P. Lees-Melou,25,78,80,2029,France,OGC Nice
873,D. Pröpper,26,78,79,2047,Netherlands,Brighton & Hove Albion
874,D. Baier,34,78,78,1935,Germany,FC Augsburg
875,M. Dembélé,21,78,84,1845,France,Olympique Lyonnais
876,H. Sakai,28,78,78,1953,Japan,Olympique de Marseille
877,Z. Feddal,28,78,78,1776,Morocco,Real Betis
878,Óliver Torres,23,78,83,1968,Spain,FC Porto
879,De Tomás,23,78,84,1847,Spain,Rayo Vallecano
880,O. Al Soma,29,78,78,1951,Syria,Al Ahli
881,B. Cristante,23,78,84,1999,Italy,Roma
882,F. Tait,25,78,79,1865,France,Angers SCO
883,G. Dzhikiya,24,78,84,1923,Russia,Spartak Moscow
884,Sérgio Oliveira,26,78,81,2040,Portugal,PAOK
885,K. Mirallas,30,78,78,2005,Belgium,Fiorentina
886,Fernando,26,78,80,2079,Brazil,Spartak Moscow
887,R. van Persie,34,78,78,1876,Netherlands,Feyenoord
888,D. Selke,23,78,83,1843,Germany,Hertha BSC
889,M. Maignan,22,78,86,1227,France,LOSC Lille
890,M. Gómez,32,78,78,1790,Germany,VfB Stuttgart
891,Jaume Costa,30,78,78,2024,Spain,Villarreal CF
892,W. Cyprien,23,78,83,2178,France,OGC Nice
893,M. Zaracho,20,78,87,1981,Argentina,Racing Club
894,A. Iwobi,22,78,83,1784,Nigeria,Arsenal
895,D. Laxalt,25,78,79,1992,Uruguay,Milan
896,Sergi Gómez,26,78,81,1755,Spain,Sevilla FC
897,A. Masiello,32,78,78,1723,Italy,Atalanta
898,D. Samassékou,22,78,86,1914,Mali,FC Red Bull Salzburg
899,A. Soumaoro,26,78,81,1692,France,LOSC Lille
900,R. Loftus-Cheek,22,78,85,1982,England,Chelsea
901,V. Moses,27,78,78,2110,Nigeria,Fenerbahçe SK
902,A. Mitrović,23,78,82,1776,Serbia,Fulham
903,Granero,30,78,78,2024,Spain,RCD Espanyol
904,J. Baumgartlinger,30,78,78,1943,Austria,Bayer 04 Leverkusen
