,Name,Age,Overall,Potential,Special,Nationality,Club
461,A. Taarabt,25,78,80,1856,Morocco,Queens Park Rangers
462,A. Cerci,26,78,78,2009,Italy,Milan
463,Eder,27,78,79,1905,Italy,Sampdoria
464,E. Capoue,25,78,79,1946,France,Tottenham Hotspur
465,S. Sam,26,78,83,2005,Germany,FC Schalke 04
466,B. Trémoulinas,28,78,78,2121,France,Sevilla FC
467,Beñat,27,78,81,2099,Spain,Athletic Club de Bilbao
468,Vieirinha,28,78,78,2092,Portugal,VfL Wolfsburg
469,Y. Chikhaoui,27,78,78,1873,Tunisia,FC Zürich
470,A. Ramos,28,78,78,1932,Colombia,Borussia Dortmund
471,K. Gameiro,27,78,78,1968,France,Sevilla FC
472,G. Castro,29,78,78,1913,Uruguay,Real Sociedad
473,H. Moreno,26,78,81,1820,Mexico,RCD Espanyol
474,D. Criscito,27,78,79,2060,Italy,Zenit St. Petersburg
475,D. Astori,27,78,79,1596,Italy,Roma
476,Varela,29,78,78,1933,Portugal,Parma
477,Coke,27,78,80,1997,Spain,Sevilla FC
478,Mikel Gonzalez,28,78,78,1787,Spain,Real Sociedad
479,D. Valeri,28,78,78,1924,Argentina,Portland Timbers
480,José Fonte,30,78,78,1663,Portugal,Southampton
481,C. Tioté,28,78,78,1991,Ivory Coast,Newcastle United
482,C. Rodríguez,28,78,78,2078,Uruguay,Independiente
483,T. Krul,26,78,79,1352,Netherlands,Newcastle United
484,E. Lamela,22,78,84,1946,Argentina,Tottenham Hotspur
485,R. Shawcross,26,78,78,1679,England,Stoke City
486,J. Evans,26,78,78,1689,Northern Ireland,Manchester United
487,K. Vermeer,28,78,78,1429,Netherlands,Feyenoord
488,K. Vermeer,28,78,78,1429,Netherlands,Feyenoord
489,R. Riou,26,78,81,1387,France,FC Nantes
490,E. Viviano,28,78,78,1265,Italy,Sampdoria
491,N. Pareja,30,78,78,1973,Argentina,Sevilla FC
492,B. Guzan,29,78,78,1365,United States,Aston Villa
493,J. Mikel,27,78,78,1945,Nigeria,Chelsea
494,A. Williams,29,78,78,1738,Wales,Swansea City
495,A. Consigli,27,78,81,1312,Italy,Sassuolo
496,B. Foster,31,78,78,1344,England,West Bromwich Albion
497,Agirretxe,27,78,78,1844,Spain,Real Sociedad
498,J. Ménez,27,78,78,1904,France,Milan
499,Jesús Gámez,29,78,78,1936,Spain,Atlético Madrid
500,R. Montolivo,29,78,78,2012,Italy,Milan
501,F. Quagliarella,31,78,78,1895,Italy,Torino
502,S. Kalou,28,78,78,1914,Ivory Coast,Hertha BSC
503,H. Herrera,24,78,82,2080,Mexico,FC Porto
504,M. Bradley,26,78,82,2138,United States,Toronto FC
505,A. McGeady,28,78,78,1951,Republic of Ireland,Everton
506,Y. Zhirkov,30,78,78,2090,Russia,Dinamo Moscow
507,A. Young,28,78,78,1944,England,Manchester United
508,A. Lennon,27,78,78,1851,England,Everton
509,G. Clichy,28,78,78,1916,France,Manchester City
510,C. Jallet,30,78,78,2111,France,Olympique Lyonnais
511,I. Olić,34,78,78,1943,Croatia,Hamburger SV
512,V. Berezutskiy,32,78,78,1686,Russia,PFC CSKA Moscow
513,A. Samedov,29,78,78,2002,Russia,Lokomotiv Moscow
514,I. Uche,30,78,78,1885,Nigeria,Villarreal CF
515,E. Korkmaz,31,78,78,1671,Turkey,Fenerbahçe SK
516,J. Sosa,29,78,78,2121,Argentina,Beşiktaş JK
517,A. Pyatov,30,78,78,1395,Ukraine,Shakhtar Donetsk
518,D. Milito,35,78,78,1870,Argentina,Racing Club
519,W. Caballero,32,78,78,1405,Argentina,Manchester City
520,J. Lescott,31,78,78,1755,England,West Bromwich Albion
521,E. Cambiasso,33,78,78,2072,Argentina,Leicester City
522,Bruno Alves,32,78,78,1936,Portugal,Fenerbahçe SK
523,O. Martins,29,78,78,1941,Nigeria,Seattle Sounders FC
524,D. Baier,30,78,78,2026,Germany,FC Augsburg
525,Lee Dong Gook,35,78,78,1870,Korea Republic,Jeonbuk Hyundai Motors
526,R. Adler,29,78,78,1338,Germany,Hamburger SV
527,A. Meier,31,78,78,2005,Germany,Eintracht Frankfurt
528,A. Di Natale,36,78,78,1971,Italy,Udinese
529,Rubén Castro,33,78,78,1880,Spain,Real Betis
530,Iraola,32,78,78,2115,Spain,New York City FC
531,Z. Tošić,27,78,79,1919,Serbia,PFC CSKA Moscow
532,E. Adebayor,30,78,78,1861,Togo,Tottenham Hotspur
533,S. Pienaar,32,78,78,2016,South Africa,Everton
534,K. Kuranyi,32,78,78,1817,Germany,Dinamo Moscow
535,F. Coloccini,32,78,78,1889,Argentina,Newcastle United
536,Ronaldinho,34,78,78,1875,Brazil,Querétaro
537,C. Pizarro,35,78,78,1867,Peru,FC Bayern München
538,S. Keita,34,78,78,1999,Mali,Roma
539,M. De Sanctis,37,78,78,1307,Italy,Roma
540,I. Slimani,26,77,79,1884,Algeria,Sporting CP
541,F. Mancuello,25,77,79,2072,Argentina,Independiente
542,Aderlan Santos,25,77,80,1741,Brazil,SC Braga
543,P. Franco,23,77,82,1905,Colombia,Beşiktaş JK
544,P. Dybala,20,77,85,1961,Argentina,Palermo
545,Paulo Oliveira,22,77,83,1651,Portugal,Sporting CP
546,M. Salah,22,77,84,1979,Egypt,Fiorentina
547,Moi Gómez,20,77,84,1939,Spain,Villarreal CF
548,D. Cheryshev,23,77,83,2011,Russia,Villarreal CF
549,Balenziaga,26,77,78,1946,Spain,Athletic Club de Bilbao
550,Y. Rakitskyi,24,77,80,2034,Ukraine,Shakhtar Donetsk
551,R. Knoche,22,77,82,1677,Germany,VfL Wolfsburg
552,G. Pellè,28,77,77,1773,Italy,Southampton
553,M. Gabbiadini,22,77,84,1932,Italy,Napoli
554,W. Ben Yedder,23,77,81,1930,France,Toulouse Football Club
555,I. Popov,26,77,80,1972,Bulgaria,Kuban Krasnodar
556,W. Khazri,23,77,81,1872,Tunisia,FC Girondins de Bordeaux
557,A. Florenzi,23,77,82,2124,Italy,Roma
558,S. Umtiti,20,77,83,2041,France,Olympique Lyonnais
559,G. Ramirez,23,77,81,1940,Uruguay,Hull City
560,F. Di Santo,25,77,80,1860,Argentina,SV Werder Bremen
561,K. Kampl,23,77,82,1916,Slovenia,Borussia Dortmund
562,L. Kurzawa,21,77,85,2091,France,AS Monaco
563,A. Granqvist,29,77,77,1770,Sweden,FC Krasnodar
564,A. Ogbonna,26,77,80,1681,Italy,Juventus
565,Juan Jesus,23,77,83,1730,Brazil,Inter
566,S. Lichtsteiner,30,77,77,2093,Switzerland,Juventus
567,M. Fellaini,26,77,77,2042,Belgium,Manchester United
568,G. Imbula,21,77,82,1950,France,Olympique de Marseille
569,M. Nastasić,21,77,82,1678,Serbia,FC Schalke 04
570,P. Lasogga,22,77,81,1815,Germany,Hamburger SV
571,A. Carroll,25,77,80,1912,England,West Ham United
572,M. Yanga-M'Biwa,25,77,79,1720,France,Roma
573,J. Zoet,23,77,83,1343,Netherlands,PSV
574,M. Destro,23,77,82,1816,Italy,Milan
575,S. Okazaki,28,77,77,1943,Japan,1. FSV Mainz 05
576,Diego Castro,31,77,77,1959,Spain,Getafe CF
577,A. Mounier,26,77,79,1950,France,Montpellier HSC
578,S. Reinartz,25,77,79,1845,Germany,Bayer 04 Leverkusen
579,V. Ibišević,29,77,77,1823,Bosnia Herzegovina,VfB Stuttgart
580,N. Amrabat,27,77,77,1983,Morocco,Málaga CF
581,E. Giaccherini,29,77,77,2042,Italy,Sunderland
582,Iraizoz,33,77,77,1352,Spain,Athletic Club de Bilbao
583,Pizzi,24,77,81,2025,Portugal,SL Benfica
584,E. Belözoğlu,33,77,77,2081,Turkey,Fenerbahçe SK
585,A. Ljajić,22,77,82,1904,Serbia,Roma
586,N. Chadli,24,77,80,2012,Belgium,Tottenham Hotspur
587,Jardel,28,77,77,1645,Brazil,SL Benfica
588,S. de Jong,25,77,79,2059,Netherlands,Newcastle United
589,Montoya,23,77,83,2054,Spain,FC Barcelona
590,C. Yacob,26,77,77,1857,Argentina,West Bromwich Albion
591,C. Austin,24,77,81,1832,England,Queens Park Rangers
592,A. Hutchinson,31,77,77,2081,Canada,Beşiktaş JK
593,Gabriel,23,77,82,1901,Brazil,Arsenal
594,G. Denis,32,77,77,1814,Argentina,Atalanta
595,Y. Kaboul,28,77,77,1764,France,Tottenham Hotspur
596,L. Cigarini,28,77,77,2011,Italy,Atalanta
597,M. Marin,25,77,78,1822,Germany,RSC Anderlecht
598,P. Wernbloom,28,77,77,1930,Sweden,PFC CSKA Moscow
599,D. Perotti,25,77,80,1844,Argentina,Genoa
600,M. Berg,27,77,77,1836,Sweden,Panathinaikos FC
601,Fabiano,26,77,80,1322,Brazil,FC Porto
602,Adrián,27,77,77,1356,Spain,West Ham United
603,M. Erdinç,27,77,77,1974,Turkey,AS Saint-Étienne
604,M. Sissoko,24,77,81,2148,France,Newcastle United
605,M. Stekelenburg,31,77,77,1305,Netherlands,AS Monaco
606,I. Slimani,26,77,79,1884,Algeria,Sporting CP
607,P. Cissé,29,77,77,1895,Senegal,Newcastle United
608,I. Traoré,26,77,79,1859,Guinea,Borussia Mönchengladbach
609,N. Lodeiro,25,77,80,1915,Uruguay,Boca Juniors
610,N. Lodeiro,25,77,80,1915,Uruguay,Boca Juniors
611,D. Kuyt,33,77,77,2085,Netherlands,Fenerbahçe SK
612,A. Johnson,26,77,77,1930,England,Sunderland
613,L. de Jong,23,77,81,1907,Netherlands,PSV
614,S. Tasci,27,77,80,1786,Germany,Spartak Moscow
615,K. Touré,33,77,77,1849,Ivory Coast,Liverpool
616,S. Sessègnon,30,77,77,2038,Benin,West Bromwich Albion
617,Aderlan Santos,25,77,80,1741,Brazil,SC Braga
618,P. Franco,23,77,82,1905,Colombia,Beşiktaş JK
619,I. Khune,27,77,80,1483,South Africa,Kaizer Chiefs
620,G. van der Wiel,26,77,80,1996,Netherlands,Paris Saint-Germain
621,S. Kaya,23,77,83,1760,Turkey,Galatasaray SK
622,C. Gentner,28,77,77,2034,Germany,VfB Stuttgart
623,M. Arnautović,25,77,79,1978,Austria,Stoke City
624,B. Dost,25,77,80,1684,Netherlands,VfL Wolfsburg
625,D. Cheryshev,23,77,83,2011,Russia,Villarreal CF
626,G. Paletta,28,77,77,1605,Italy,Milan
627,A. Ranocchia,26,77,79,1641,Italy,Inter
628,Maxwell,32,77,77,2088,Brazil,Paris Saint-Germain
629,K. Papadopoulos,22,77,84,1772,Greece,Bayer 04 Leverkusen
630,S. Ignashevich,34,77,77,1868,Russia,PFC CSKA Moscow
631,Rafinha,28,77,77,2057,Brazil,FC Bayern München
632,J. De Guzmán,26,77,80,2030,Netherlands,Napoli
633,M. Gradel,26,77,79,1994,Ivory Coast,AS Saint-Étienne
634,Z. Junuzović,26,77,79,2178,Austria,SV Werder Bremen
635,I. Afellay,28,77,77,1914,Netherlands,Olympiacos CFP
636,N. Lombaerts,29,77,77,1803,Belgium,Zenit St. Petersburg
637,Weligton,34,77,77,1621,Brazil,Málaga CF
638,Granero,26,77,81,2050,Spain,Real Sociedad
639,C. Diabaté,26,77,78,1765,Mali,FC Girondins de Bordeaux
640,P. Dybala,20,77,85,1961,Argentina,Palermo
641,D. Ospina,25,77,82,1291,Colombia,Arsenal
642,Thiago Neves,29,77,77,1933,Brazil,Al Hilal
643,B. Gomis,28,77,77,1843,France,Swansea City
644,A. Özbiliz,24,77,82,1897,Armenia,Spartak Moscow
645,F. Thauvin,21,77,83,1863,France,Olympique de Marseille
646,Siqueira,28,77,77,2095,Brazil,Atlético Madrid
647,V. Şen,26,77,79,1917,Turkey,Bursaspor
648,M. Salah,22,77,84,1979,Egypt,Fiorentina
649,M. Icardi,21,77,86,1772,Argentina,Inter
650,M. Badelj,25,77,78,2019,Croatia,Fiorentina
651,F. Mancuello,25,77,79,2072,Argentina,Independiente
652,P. Schwegler,27,77,78,2081,Switzerland,TSG 1899 Hoffenheim
653,A. Hunt,27,77,77,2012,Germany,VfL Wolfsburg
654,S. Zaza,23,77,82,1858,Italy,Sassuolo
655,Víctor Ruíz,25,77,81,1786,Spain,Villarreal CF
656,Mikel Rico,29,77,77,2053,Spain,Athletic Club de Bilbao
657,M. Biševac,30,77,77,1810,Serbia,Olympique Lyonnais
658,S. İnan,29,77,77,2070,Turkey,Galatasaray SK
659,Nacho Monreal,28,77,77,1964,Spain,Arsenal
660,A. Modeste,26,77,79,1836,France,TSG 1899 Hoffenheim
661,J. Oblak,21,77,82,1390,Slovenia,Atlético Madrid
662,G. Bonaventura,24,77,81,2098,Italy,Milan
663,Álvaro Domínguez,25,77,82,1797,Spain,Borussia Mönchengladbach
664,Maicon,25,77,80,1803,Brazil,FC Porto
665,O. Karnezis,28,77,77,1301,Greece,Udinese
666,S. Ulreich,25,77,79,1287,Germany,VfB Stuttgart
667,M. Diouf,26,77,77,1834,Senegal,Stoke City
668,R. Hamouma,27,77,79,1948,France,AS Saint-Étienne
669,K. Honda,28,77,77,2023,Japan,Milan
670,K. Walker,24,77,81,2111,England,Tottenham Hotspur
671,K. Walker,24,77,81,2111,England,Tottenham Hotspur
672,D. Caligiuri,26,77,79,1927,Germany,VfL Wolfsburg
673,D. Klaassen,21,77,83,2037,Netherlands,Ajax
674,M. Topal,28,77,77,2049,Turkey,Fenerbahçe SK
675,S. Aurier,21,77,82,2081,Ivory Coast,Paris Saint-Germain
676,T. Hazard,21,77,85,1894,Belgium,Borussia Mönchengladbach
677,M. Höger,24,77,80,2109,Germany,FC Schalke 04
678,Tito,28,77,77,1850,Spain,Rayo Vallecano
679,L. Fabiański,29,77,77,1338,Poland,Swansea City
680,J. Guilavogui,23,77,82,1983,France,VfL Wolfsburg
681,Guilherme,28,77,77,1382,Brazil,Lokomotiv Moscow
682,F. Orellana,28,77,77,1876,Chile,RC Celta
683,G. Kondogbia,21,77,83,1987,France,AS Monaco
685,E. Insua,25,77,82,2127,Argentina,Rayo Vallecano
686,A. Rami,28,77,77,1693,France,Milan
687,L. Podolski,29,77,77,2015,Germany,Inter
688,S. Radu,27,77,79,1907,Romania,Lazio
689,Reyes,30,77,77,1851,Spain,Sevilla FC
690,Mário Fernandes,23,77,84,1943,Brazil,PFC CSKA Moscow
691,Paulo Oliveira,22,77,83,1651,Portugal,Sporting CP
692,B. Natcho,26,77,80,2105,Israel,PFC CSKA Moscow
693,Ibai Gómez,24,77,80,2027,Spain,Athletic Club de Bilbao
694,C. Kramer,23,77,82,1890,Germany,Borussia Mönchengladbach
695,I. Piatti,29,77,77,1986,Argentina,Montreal Impact
696,L. Pisculichi,30,77,77,1941,Argentina,River Plate
697,C. Ansaldi,27,77,77,2004,Argentina,Atlético Madrid
698,C. Zambrano,24,77,80,1844,Peru,Eintracht Frankfurt
699,J. Clasie,23,77,81,2035,Netherlands,Feyenoord
700,Moi Gómez,20,77,84,1939,Spain,Villarreal CF
701,C. Samba,30,77,77,1554,Congo,Dinamo Moscow
702,A. Aquilani,29,77,77,2048,Italy,Fiorentina
703,Raúl Meireles,31,76,76,2113,Portugal,Fenerbahçe SK
704,S. Long,27,76,76,1889,Republic of Ireland,Southampton
705,Amaya,31,76,76,1456,Spain,Rayo Vallecano
706,M. Harnik,27,76,77,1972,Austria,VfB Stuttgart
707,Nenê,32,76,76,1920,Brazil,West Ham United
708,Rolando,28,76,76,1641,Portugal,RSC Anderlecht
709,D. Tarasov,27,76,77,1910,Russia,Lokomotiv Moscow
710,Michu,28,76,76,1837,Spain,Napoli
711,V. Wanyama,23,76,80,2066,Kenya,Southampton
712,J. Ruddy,27,76,76,1321,England,Norwich City
713,T. Barnetta,29,76,76,2011,Switzerland,Philadelphia Union
714,A. Talavera,31,76,76,1384,Mexico,Deportivo Toluca
715,Douglas,26,76,79,1706,Netherlands,Dinamo Moscow
716,J. Olsson,31,76,76,1788,Sweden,West Bromwich Albion
717,Jesé,21,76,83,1834,Spain,Real Madrid
718,A. Fernández,28,76,76,1952,Argentina,RC Celta
719,G. Rulli,22,76,84,1315,Argentina,Real Sociedad
720,Fernando Navarro,32,76,76,1905,Spain,Sevilla FC
721,Rafael Sóbis,29,76,76,1951,Brazil,Tigres U.A.N.L.
722,N. Guzmán,28,76,76,1424,Argentina,Tigres U.A.N.L.
723,Y. Öztekin,27,76,78,1957,Turkey,Galatasaray SK
724,A. Maher,20,76,83,1904,Netherlands,PSV
725,A. Cole,33,76,76,1943,England,Roma
726,A. Potuk,23,76,82,2031,Turkey,Fenerbahçe SK
727,C. Träsch,26,76,79,2001,Germany,VfL Wolfsburg
728,David López,24,76,80,1935,Spain,Napoli
729,C. Atsu,22,76,81,1823,Ghana,Everton
730,Ricardo Carvalho,36,76,76,1696,Portugal,AS Monaco
731,P. Pérez,28,76,76,2039,Argentina,Boca Juniors
732,P. Pérez,28,76,76,2039,Argentina,Boca Juniors
733,J. Larrivey,29,76,76,1834,Argentina,RC Celta
734,T. Arslan,23,76,81,2060,Germany,Beşiktaş JK
735,Anderson Talisca,20,76,83,1979,Brazil,SL Benfica
736,L. Cana,30,76,76,1842,Albania,Lazio
737,J. Basanta,30,76,76,1759,Argentina,Fiorentina
738,M. Rodríguez,33,76,76,1954,Argentina,Newell's Old Boys
739,V. Darida,23,76,81,2072,Czech Republic,SC Freiburg
740,Valera,29,76,76,1952,Spain,Getafe CF
741,J. Veretout,21,76,84,2012,France,FC Nantes
742,Rômulo,27,76,78,1983,Italy,Juventus
743,M. Kovačić,20,76,86,1983,Croatia,Inter
744,O. Şahan,27,76,79,2086,Turkey,Beşiktaş JK
745,A. Kasaev,28,76,76,1858,Russia,Lokomotiv Moscow
746,Portillo,24,76,77,1755,Spain,Real Betis
747,A. Uchida,26,76,77,1960,Japan,FC Schalke 04
748,E. Polanski,28,76,76,2053,Poland,TSG 1899 Hoffenheim
749,R. Lambert,32,76,76,1904,England,Liverpool
750,B. Stambouli,23,76,80,1929,France,Tottenham Hotspur
751,P. Crouch,33,76,76,1734,England,Stoke City
752,A. Domínguez,33,76,76,1911,Argentina,Olympiacos CFP
753,Sandro,25,76,77,2012,Brazil,Queens Park Rangers
754,E. Vargas,24,76,80,1937,Chile,Queens Park Rangers
755,S. Defour,26,76,77,2062,Belgium,RSC Anderlecht
756,C. Zapata,27,76,76,1603,Colombia,Milan
757,K. Koulibaly,23,76,82,1534,France,Napoli
758,C. Noboa,29,76,76,2133,Ecuador,PAOK
759,S. Rudy,24,76,79,2041,Germany,TSG 1899 Hoffenheim
760,S. Parker,33,76,76,2054,England,Fulham
761,Fernandão,27,76,76,1744,Brazil,Bursaspor
762,P. Diop,28,76,76,2058,Senegal,Levante UD
763,Gurpegi,33,76,76,1894,Spain,Athletic Club de Bilbao
764,W. Gargano,29,76,76,2032,Uruguay,Napoli
765,L. Sané,27,76,78,1767,Senegal,FC Girondins de Bordeaux
766,João Mário,21,76,84,1972,Portugal,Sporting CP
767,Piti,33,76,76,1943,Spain,Granada CF
768,O. Peralta,30,76,76,1955,Mexico,Club América
769,A. Raggi,30,76,76,1847,Italy,AS Monaco
770,J. Quintero,21,76,84,1833,Colombia,FC Porto
771,V. Malafeev,35,76,76,1359,Russia,Zenit St. Petersburg
772,G. Gönül,29,76,76,2078,Turkey,Fenerbahçe SK
773,L. Osman,33,76,76,2040,England,Everton
774,T. Sivok,30,76,76,1810,Czech Republic,Beşiktaş JK
775,Y. Mulumbu,27,76,76,1946,DR Congo,West Bromwich Albion
776,M. Zárate,27,76,76,1976,Argentina,Queens Park Rangers
777,D. Basta,29,76,76,2068,Serbia,Lazio
778,M. Ryan,22,76,81,1476,Australia,Club Brugge KV
779,C. Sánchez,28,76,76,1932,Colombia,Aston Villa
780,O. Vizcarrondo,30,76,76,1520,Venezuela,FC Nantes
781,J. Drmić,21,76,81,1909,Switzerland,Bayer 04 Leverkusen
782,A. Kerzhakov,31,76,76,1982,Russia,Zenit St. Petersburg
783,Marlos,26,76,78,1929,Brazil,Shakhtar Donetsk
784,A. Dikan,36,76,76,1338,Ukraine,FC Krasnodar
785,B. Ecuélé Manga,25,76,79,1560,Gabon,Cardiff City
786,F. Vázquez,25,76,79,1918,Italy,Palermo
787,L. Schøne,28,76,76,2003,Denmark,Ajax
788,S. Distin,36,76,76,1679,France,Everton
789,A. Maxim,23,76,80,1846,Romania,VfB Stuttgart
790,Iago Aspas,26,76,76,1933,Spain,Sevilla FC
791,D. Gibson,26,76,76,2014,Republic of Ireland,Everton
792,A. Boruc,34,76,76,1328,Poland,Bournemouth
793,A. Boruc,34,76,76,1328,Poland,Bournemouth
794,V. Chiricheş,24,76,79,1911,Romania,Tottenham Hotspur
795,André Gomes,20,76,83,1988,Portugal,Valencia CF
796,A. Costa,29,76,76,2086,Argentina,Genoa
797,A. Matri,29,76,76,1760,Italy,Juventus
798,V. Gabulov,30,76,76,1355,Russia,Dinamo Moscow
799,T. Horn,21,76,84,1338,Germany,1. FC Köln
800,F. Schär,22,76,83,2057,Switzerland,FC Basel 1893
801,H. Altıntop,31,76,76,2076,Turkey,Galatasaray SK
802,Marquinho,27,76,76,2064,Brazil,Al Ittihad
803,H. Seferović,22,76,82,1829,Switzerland,Eintracht Frankfurt
804,M. Barovero,30,76,76,1279,Argentina,River Plate
805,J. Dos Santos,24,76,82,1976,Mexico,Villarreal CF
806,A. Lindegaard,30,76,76,1388,Denmark,Manchester United
807,F. Delph,24,76,80,2072,England,Aston Villa
808,D. Ya Konan,30,76,76,1889,Ivory Coast,Hannover 96
809,S. Sorrentino,35,76,76,1317,Italy,Palermo
810,Denis Suarez,20,76,83,1866,Spain,Sevilla FC
811,Óliver Torres,19,76,87,1865,Spain,FC Porto
812,E. Videla,26,76,78,1961,Argentina,Racing Club
813,S. Naismith,27,76,76,1977,Scotland,Everton
814,D. Aogo,27,76,77,2072,Germany,FC Schalke 04
815,J. Allen,24,76,81,1917,Wales,Liverpool
816,Y. Movsisyan,26,76,76,1765,Armenia,Spartak Moscow
817,C. Quintero,26,76,77,1890,Colombia,Club América
818,Fernando,22,76,84,2043,Brazil,Shakhtar Donetsk
819,S. Jung,24,76,80,1947,Germany,VfL Wolfsburg
820,A. Hahn,23,76,78,2006,Germany,Borussia Mönchengladbach
821,F. Caicedo,25,76,81,1927,Ecuador,RCD Espanyol
822,S. Aigner,26,76,77,1929,Germany,Eintracht Frankfurt
823,Leo Baptistao,21,76,81,1815,Brazil,Rayo Vallecano
824,O. Toivonen,27,76,76,1913,Sweden,Stade Rennais FC
825,M. Ekici,24,76,80,1982,Turkey,Trabzonspor
826,V. Aboubakar,22,76,83,1832,Cameroon,FC Porto
827,Cédric,22,76,80,2095,Portugal,Sporting CP
828,F. Balmont,34,76,76,2036,France,LOSC Lille
829,Marco Matias,25,76,80,1843,Portugal,CD Nacional
830,J. Murillo,22,76,82,1722,Colombia,Granada CF
831,S. Fletcher,27,76,76,1785,Scotland,Sunderland
832,L. Traoré,24,76,79,1696,Ivory Coast,AS Monaco
833,P. Mexès,32,76,76,1777,France,Milan
834,A. Mitrović,19,76,86,1689,Serbia,RSC Anderlecht
835,Bueno,26,76,77,1849,Spain,Rayo Vallecano
836,H. Son,21,76,83,1908,Korea Republic,Bayer 04 Leverkusen
837,Q. Promes,22,76,80,1869,Netherlands,Spartak Moscow
838,J. Rodwell,23,76,82,2056,England,Sunderland
839,N. Maksimović,22,76,81,1568,Serbia,Torino
840,J. Willems,20,76,84,2088,Netherlands,PSV
841,Hilton,36,76,76,1823,Brazil,Montpellier HSC
842,Hernâni,22,76,81,1791,Portugal,FC Porto
843,K. Kamara,29,76,76,1855,Sierra Leone,Columbus Crew SC
844,J. Montero,24,76,78,1845,Ecuador,Swansea City
845,M. Meyer,18,76,87,1823,Germany,FC Schalke 04
846,Jefferson,25,76,78,2138,Brazil,Sporting CP
847,A. Mandi,22,76,79,1908,Algeria,Stade de Reims
848,Danilo Pereira,22,76,81,1916,Portugal,Clube Sport Marítimo
849,Danilo,30,76,76,1575,Brazil,Udinese
850,Jorginho,22,76,83,2087,Italy,Napoli
852,Maurício,25,76,79,1783,Brazil,Lazio
853,L. Romagnoli,33,76,76,1884,Argentina,San Lorenzo de Almagro
854,L. Romagnoli,33,76,76,1884,Argentina,San Lorenzo de Almagro
855,Charles,30,76,76,1848,Brazil,RC Celta
856,O. Shatov,23,76,79,1876,Russia,Zenit St. Petersburg
857,I. Gueye,24,76,83,1928,Senegal,LOSC Lille
858,C. Abbiati,36,76,76,1349,Italy,Milan
859,Trashorras,33,76,76,1897,Spain,Rayo Vallecano
860,C. Sánchez,29,76,76,1974,Uruguay,River Plate
861,J. Iličić,26,76,76,1887,Slovenia,Fiorentina
862,F. Montero,26,76,76,1996,Colombia,Sporting CP
863,T. Zengin,30,76,76,1305,Turkey,Beşiktaş JK
864,J. Clément,29,76,76,1938,France,AS Saint-Étienne
865,Bruno César,25,76,80,2042,Brazil,Al Ahli
866,O. Kucher,31,76,76,1750,Ukraine,Shakhtar Donetsk
867,M. Valdifiori,28,76,76,1986,Italy,Empoli
868,J. Jones,32,76,76,2071,United States,New England Revolution
869,Casemiro,22,76,80,2050,Brazil,FC Porto
870,Barragán,27,76,79,1925,Spain,Valencia CF
871,I. Smolnikov,25,76,79,1981,Russia,Zenit St. Petersburg
872,S. Davis,29,76,76,2048,Northern Ireland,Southampton
873,M. Fernández,28,76,76,2038,Chile,Fiorentina
874,A. Szalai,26,76,77,1815,Hungary,TSG 1899 Hoffenheim
875,Ruben Amorim,29,76,76,2058,Portugal,SL Benfica
876,C. Tosun,23,76,81,1902,Turkey,Beşiktaş JK
877,N. Rimando,35,76,76,1486,United States,Real Salt Lake
878,S. Dann,27,76,76,1594,England,Crystal Palace
879,A. Koné,30,76,76,1818,Ivory Coast,Everton
880,Rafa,21,76,85,1828,Portugal,SC Braga
881,A. Gómez,26,76,78,1827,Argentina,Atalanta
883,Hugo Almeida,30,76,76,1727,Portugal,Kuban Krasnodar
884,Gayà,19,76,84,2060,Spain,Valencia CF
885,J. Cork,25,76,78,1868,England,Swansea City
886,D. Wass,25,76,79,2095,Denmark,Évian Thonon Gaillard FC
887,Rubén Pardo,21,76,82,1953,Spain,Real Sociedad
888,Deulofeu,20,76,83,1846,Spain,Sevilla FC
889,P. Morales,29,76,76,1841,Chile,Vancouver Whitecaps FC
890,T. Heurtaux,25,76,78,1688,France,Udinese
891,J. Iturbe,21,76,82,1797,Argentina,Roma
892,L. Fer,24,76,81,2099,Netherlands,Queens Park Rangers
893,M. Batshuayi,20,76,81,1792,Belgium,Olympique de Marseille
894,Ricardo Costa,33,76,76,1655,Portugal,PAOK
895,Rafael,23,76,78,2033,Brazil,Manchester United
896,Adriano,29,76,76,2145,Brazil,FC Barcelona
897,T. Kraft,25,76,78,1343,Germany,Hertha BSC
898,F. Higuaín,29,76,76,1979,Argentina,Columbus Crew SC
899,M. Sall,28,76,76,1772,Senegal,AS Saint-Étienne
900,R. Green,34,76,76,1281,England,Queens Park Rangers
901,N. Clyne,23,76,80,1996,England,Southampton
