,Name,Age,Overall,Potential,Special,Nationality,Club
470,C. Yacob,25,78,80,1881,Argentina,West Bromwich Albion
471,J. Henderson,23,78,83,2073,England,Liverpool
472,M. Kruse,25,78,82,2008,Germany,Borussia Mönchengladbach
473,K. Mitroglou,25,78,81,1842,Greece,Fulham
474,B. Dzsudzsák,26,78,81,1915,Hungary,Dinamo Moscow
475,Beto,31,78,78,1350,Portugal,Sevilla FC
476,A. Ranocchia,25,78,82,1669,Italy,Inter
477,G. Wijnaldum,22,78,83,2003,Netherlands,PSV
478,Lima,29,78,78,2034,Brazil,SL Benfica
479,Alexandre Pato,23,78,84,1909,Brazil,São Paulo
480,F. Fazio,26,78,81,1667,Argentina,Sevilla FC
481,D. Conca,30,78,78,1956,Argentina,Fluminense
482,E. Insua,24,78,82,2131,Argentina,Atlético Madrid
483,M. Marin,25,78,82,1829,Germany,Sevilla FC
485,E. Capoue,24,78,83,1989,France,Tottenham Hotspur
486,Granero,25,78,81,2049,Spain,Real Sociedad
487,C. Zapata,26,78,84,1695,Colombia,Milan
488,C. Zapata,26,78,84,1695,Colombia,Milan
489,Rafinha,29,78,78,1931,Brazil,Al Shabab
490,Weligton,33,78,78,1645,Brazil,Málaga CF
491,Vieirinha,27,78,80,1989,Portugal,VfL Wolfsburg
492,D. Payet,26,78,82,2042,France,Olympique de Marseille
493,M. Schneiderlin,23,78,81,1992,France,Southampton
494,P. Ebert,26,78,82,2017,Germany,Spartak Moscow
495,Bojan,22,78,82,1831,Spain,Ajax
496,B. Ruíz,27,78,78,1963,Costa Rica,PSV
497,O. Toivonen,26,78,78,1937,Sweden,Stade Rennais FC
498,K. Gameiro,26,78,82,1944,France,Sevilla FC
499,A. Ayew,23,78,82,2122,Ghana,Olympique de Marseille
500,Y. Movsisyan,25,78,82,1794,Armenia,Spartak Moscow
501,Adrián,25,78,84,1902,Spain,Atlético Madrid
502,H. Moreno,25,78,83,1823,Mexico,RCD Espanyol
503,D. Criscito,26,78,81,2061,Italy,Zenit St. Petersburg
504,L. Cigarini,27,78,80,2017,Italy,Atalanta
505,Varela,28,78,78,1938,Portugal,FC Porto
506,Mario Suárez,26,78,83,2048,Spain,Atlético Madrid
507,C. Tioté,27,78,80,1993,Ivory Coast,Newcastle United
508,M. Richards,25,78,82,1990,England,Manchester City
509,R. Vlaar,28,78,78,1857,Netherlands,Aston Villa
510,E. Viviano,27,78,78,1275,Italy,Arsenal
511,S. Radu,26,78,81,1936,Romania,Lazio
512,B. Guzan,28,78,78,1368,United States,Aston Villa
513,Fernando Prass,34,78,78,1341,Brazil,Palmeiras
514,B. Foster,30,78,78,1344,England,West Bromwich Albion
515,Rolando,27,78,80,1751,Portugal,Inter
516,A. Konko,29,78,78,2117,France,Lazio
517,J. Ménez,26,78,80,1902,France,Paris Saint-Germain
518,F. Quagliarella,30,78,78,1878,Italy,Juventus
519,B. Gomis,27,78,78,1861,France,Olympique Lyonnais
520,C. Gentner,27,78,78,2059,Germany,VfB Stuttgart
521,S. Kalou,27,78,78,1920,Ivory Coast,LOSC Lille
522,A. Hunt,26,78,80,2024,Germany,SV Werder Bremen
523,B. Costil,25,78,79,1280,France,Stade Rennais FC
524,J. Valdivia,29,78,78,1864,Chile,Palmeiras
525,Cícero,28,78,78,2035,Brazil,Santos
526,M. Bradley,25,78,82,2107,United States,Toronto FC
527,A. McGeady,27,78,79,1962,Republic of Ireland,Everton
528,V. Berezutskiy,31,78,78,1722,Russia,PFC CSKA Moscow
529,Verdú,30,78,78,1924,Spain,Real Betis
530,Javi Fuego,29,78,78,1985,Spain,Valencia CF
532,E. Spahić,32,78,78,1725,Bosnia Herzegovina,Bayer 04 Leverkusen
533,G. Ochoa,27,78,80,1362,Mexico,AC Ajaccio
534,E. Cambiasso,32,78,78,2080,Argentina,Inter
535,Diego Cavalieri,30,78,78,1270,Brazil,Fluminense
536,G. Johnson,28,78,78,2037,England,Liverpool
537,K. Agassa,34,78,78,1364,Togo,Stade de Reims
538,G. Pazzini,28,78,78,1817,Italy,Milan
539,Luís Fabiano,32,78,78,1808,Brazil,São Paulo
541,S. Rolfes,31,78,78,2016,Germany,Bayer 04 Leverkusen
542,J. Mathieu,29,78,79,2036,France,Valencia CF
543,M. Rodríguez,32,78,78,1991,Argentina,Newell's Old Boys
544,Iraola,31,78,78,2065,Spain,Athletic Club de Bilbao
545,N. de Jong,28,78,84,1976,Netherlands,Milan
546,C. Ledesma,30,78,78,2091,Italy,Lazio
548,P. Mexès,31,78,78,1870,France,Milan
549,S. Radu,26,78,81,1936,Romania,Lazio
550,Marquinhos,19,78,89,1755,Brazil,Paris Saint-Germain
551,M. Richards,25,78,82,1990,England,Manchester City
552,Adrián,25,78,84,1902,Spain,Atlético Madrid
553,Adrien Silva,24,78,83,2114,Portugal,Sporting CP
554,L. Holtby,22,78,81,2072,Germany,Fulham
555,J. Ménez,26,78,80,1902,France,Paris Saint-Germain
556,P. Velthuizen,26,77,78,1401,Netherlands,Vitesse
557,Agirretxe,26,77,80,1838,Spain,Real Sociedad
558,M. Harnik,26,77,79,1972,Austria,VfB Stuttgart
559,R. Álvarez,25,77,81,2114,Argentina,Inter
560,Y. Lodygin,23,77,83,1286,Russia,Zenit St. Petersburg
561,T. Barnetta,28,77,77,1972,Switzerland,Eintracht Frankfurt
562,J. Sosa,28,77,77,2038,Argentina,Atlético Madrid
563,Chico,26,77,78,1685,Spain,Swansea City
564,T. Huddlestone,26,77,78,2012,England,Hull City
565,R. Barkley,19,77,86,1937,England,Everton
566,Y. Rakitskyi,23,77,79,1988,Ukraine,Shakhtar Donetsk
567,O. Martins,28,77,77,1914,Nigeria,Seattle Sounders FC
568,Cássio,26,77,81,1313,Brazil,Corinthians
569,S. Rode,22,77,82,2039,Germany,Eintracht Frankfurt
570,G. Pellè,27,77,77,1765,Italy,Feyenoord
571,M. Lestienne,21,77,85,1940,Belgium,Club Brugge KV
572,Gomes,32,77,77,1392,Brazil,Tottenham Hotspur
573,I. Popov,25,77,80,1988,Bulgaria,Kuban Krasnodar
574,A. Florenzi,22,77,83,2097,Italy,Roma
575,R. Schäfer,34,77,77,1308,Germany,1. FC Nürnberg
576,A. Carrillo,22,77,83,1865,Peru,Sporting CP
577,R. Pereyra,22,77,81,2048,Argentina,Udinese
578,Ricardo Carvalho,35,77,77,1716,Portugal,AS Monaco
579,A. Granqvist,28,77,79,1793,Sweden,FC Krasnodar
580,L. Cana,29,77,77,1913,Albania,Lazio
581,A. Ogbonna,25,77,84,1757,Italy,Juventus
582,M. Nastasić,20,77,86,1663,Serbia,Manchester City
583,P. Lasogga,21,77,82,1822,Germany,Hamburger SV
584,A. Carroll,24,77,80,1912,England,West Ham United
585,Arbeloa,30,77,77,1955,Spain,Real Madrid
586,Diego Capel,25,77,81,1884,Spain,Sporting CP
587,Y. Nagatomo,26,77,79,2063,Japan,Inter
588,R. Huth,28,77,77,1677,Germany,Stoke City
589,J. Zoet,22,77,83,1338,Netherlands,PSV
590,N. Müller,25,77,80,1995,Germany,1. FSV Mainz 05
591,Leandro Damião,23,77,82,1837,Brazil,Santos
592,P. Helmes,29,77,77,1841,Germany,1. FC Köln
594,R. Fährmann,24,77,79,1292,Germany,FC Schalke 04
595,Parejo,24,77,84,2047,Spain,Valencia CF
596,Dagoberto,30,77,77,1999,Brazil,Cruzeiro
597,Sergio Canales,22,77,84,1817,Spain,Real Sociedad
598,O. Peralta,29,77,77,1969,Mexico,Santos Laguna
599,A. Ljajić,21,77,83,1924,Serbia,Roma
600,N. Chadli,23,77,82,2006,Belgium,Tottenham Hotspur
601,A. Paloschi,23,77,85,1862,Italy,Chievo Verona
602,V. Malafeev,34,77,77,1364,Russia,Zenit St. Petersburg
603,D. Valeri,27,77,77,1914,Argentina,Portland Timbers
604,S. de Jong,24,77,79,2067,Netherlands,Ajax
605,Montoya,22,77,83,2052,Spain,FC Barcelona
606,Moyá,29,77,77,1308,Spain,Getafe CF
607,A. Poli,23,77,84,2087,Italy,Milan
608,Y. Mulumbu,26,77,79,1951,DR Congo,West Bromwich Albion
609,M. Zárate,26,77,78,2006,Argentina,Vélez Sarsfield
610,M. Zárate,26,77,78,2006,Argentina,Vélez Sarsfield
611,Felipe,29,77,77,1343,Brazil,Flamengo
612,P. Wernbloom,27,77,79,1969,Sweden,PFC CSKA Moscow
613,M. Berg,26,77,77,1830,Sweden,Panathinaikos FC
614,J. McCarthy,22,77,83,2047,Republic of Ireland,Everton
615,D. Blind,23,77,80,1931,Netherlands,Ajax
616,M. Stekelenburg,30,77,77,1305,Netherlands,Fulham
617,Neto,23,77,82,1341,Brazil,Fiorentina
618,J. Arango,33,77,77,1891,Venezuela,Borussia Mönchengladbach
619,Lee Dong Gook,34,77,77,1844,Korea Republic,Jeonbuk Hyundai Motors
620,A. Johnson,25,77,80,1931,England,Sunderland
621,B. Ecuélé Manga,24,77,79,1565,Gabon,FC Lorient
622,S. Tasci,26,77,80,1790,Germany,Spartak Moscow
623,S. Giovinco,26,77,84,1941,Italy,Juventus
624,S. Distin,35,77,77,1689,France,Everton
625,H. Barcos,29,77,77,1839,Argentina,Grêmio
626,S. Sessègnon,29,77,77,2045,Benin,West Bromwich Albion
627,K. Kuranyi,31,77,77,1812,Germany,Dinamo Moscow
628,A. Maxim,22,77,82,1912,Romania,VfB Stuttgart
629,D. Gibson,25,77,80,2038,Republic of Ireland,Everton
631,I. Abate,26,77,82,2036,Italy,Milan
632,Iborra,25,77,80,1989,Spain,Sevilla FC
633,M. Perin,20,77,84,1348,Italy,Genoa
634,G. Krychowiak,23,77,82,1927,Poland,Stade de Reims
635,V. Gabulov,29,77,78,1358,Russia,Dinamo Moscow
636,E. Eboué,30,77,77,2067,Ivory Coast,Galatasaray SK
637,I. Khune,26,77,82,1368,South Africa,Kaizer Chiefs
638,A. Lindegaard,29,77,77,1414,Denmark,Manchester United
639,D. Ya Konan,29,77,77,1917,Ivory Coast,Hannover 96
640,M. Rojo,23,77,82,1982,Argentina,Sporting CP
641,S. Bocchetti,26,77,80,1858,Italy,Spartak Moscow
642,Pablo Hernández,28,77,77,1960,Spain,Swansea City
643,Danilo,21,77,84,2182,Brazil,FC Porto
644,M. Britos,27,77,79,1704,Uruguay,Napoli
645,J. Allen,23,77,82,1926,Wales,Liverpool
646,Nilton,26,77,77,2005,Brazil,Cruzeiro
647,M. Jansen,27,77,78,2072,Germany,Hamburger SV
648,F. Gago,27,77,80,1973,Argentina,Boca Juniors
649,M. Isla,25,77,82,2047,Chile,Juventus
650,Bruno Rodrigo,28,77,77,1629,Brazil,Cruzeiro
651,L. Marković,19,77,87,1862,Serbia,SL Benfica
652,Maxwell,31,77,77,2042,Brazil,Paris Saint-Germain
653,S. Ignashevich,33,77,77,1911,Russia,PFC CSKA Moscow
654,Rafinha,27,77,77,2056,Brazil,FC Bayern München
655,Carvajal,21,77,83,1963,Spain,Real Madrid
657,A. Özbiliz,23,77,82,1901,Armenia,Spartak Moscow
658,F. Thauvin,20,77,84,1870,France,Olympique de Marseille
659,E. Gigliotti,26,77,78,1793,Argentina,Boca Juniors
660,M. Schwarzer,40,77,77,1324,Australia,Chelsea
661,Hilton,35,77,77,1816,Brazil,Montpellier HSC
662,Siqueira,27,77,79,2093,Brazil,SL Benfica
663,M. Salah,21,77,87,1941,Egypt,Chelsea
664,A. Orión,32,77,77,1296,Argentina,Boca Juniors
665,Jonathan,27,77,79,2071,Brazil,Inter
666,P. Schwegler,26,77,80,2101,Switzerland,Eintracht Frankfurt
667,Walter,23,77,79,1854,Brazil,Fluminense
668,P. Herrmann,22,77,81,1916,Germany,Borussia Mönchengladbach
669,Víctor Ruíz,24,77,82,1771,Spain,Valencia CF
670,M. Biševac,29,77,77,1758,Serbia,Olympique Lyonnais
671,M. Biševac,29,77,77,1758,Serbia,Olympique Lyonnais
672,C. Maggio,31,77,77,2144,Italy,Napoli
673,M. Petrić,32,77,77,2024,Croatia,Panathinaikos FC
674,L. Stindl,24,77,80,2052,Germany,Hannover 96
675,M. Dević,29,77,77,1909,Ukraine,Rubin Kazan
676,J. Matip,21,77,81,1861,Cameroon,FC Schalke 04
677,J. Oblak,20,77,85,1390,Slovenia,SL Benfica
678,De Marcos,24,77,80,2058,Spain,Athletic Club de Bilbao
679,F. Montero,25,77,81,1985,Colombia,Sporting CP
680,Leonardo Silva,34,77,77,1683,Brazil,Atlético Mineiro
681,J. Clément,28,77,77,1968,France,AS Saint-Étienne
682,M. Parolo,28,77,80,2061,Italy,Parma
683,Bruno César,24,77,81,2055,Brazil,Palmeiras
684,G. Jourdren,27,77,77,1308,France,Montpellier HSC
685,J. Jones,31,77,77,2066,United States,New England Revolution
686,I. Perišić,24,77,81,2041,Croatia,VfL Wolfsburg
687,Jadson,29,77,77,1941,Brazil,Corinthians
688,B. Yılmaz,27,77,77,1929,Turkey,Galatasaray SK
689,K. Walker,23,77,82,2128,England,Tottenham Hotspur
690,K. Vermeer,27,77,78,1413,Netherlands,Ajax
692,B. Hangeland,32,77,77,1603,Norway,Fulham
693,M. Krasić,28,77,77,2003,Serbia,Sporting Club de Bastia
694,A. Koné,29,77,77,1838,Ivory Coast,Everton
695,S. Keita,33,77,77,2019,Mali,Valencia CF
696,B. Trémoulinas,27,77,77,2116,France,AS Saint-Étienne
697,D. Abraham,26,77,78,1888,Argentina,TSG 1899 Hoffenheim
698,B. Fernandes,18,77,84,2027,Portugal,Udinese
699,M. De Sciglio,20,77,88,1954,Italy,Milan
700,Guilherme,27,77,79,1385,Brazil,Lokomotiv Moscow
702,Kiko Casilla,26,77,80,1351,Spain,RCD Espanyol
703,T. Heurtaux,24,77,81,1707,France,Udinese
704,José Cañas,26,77,78,1818,Spain,Swansea City
705,Rafael,22,77,83,2043,Brazil,Manchester United
706,Adriano,28,77,77,2159,Brazil,FC Barcelona
707,L. Biglia,27,77,77,2037,Argentina,Lazio
708,L. Podolski,28,77,77,2030,Germany,Arsenal
709,S. Salihović,28,77,77,2081,Bosnia Herzegovina,TSG 1899 Hoffenheim
710,A. Anyukov,30,77,77,2074,Russia,Zenit St. Petersburg
711,C. Ansaldi,26,77,80,2009,Argentina,Zenit St. Petersburg
712,Óscar,30,77,77,1887,Spain,Real Valladolid CF
713,Carlos Martinez,27,77,80,1870,Spain,Real Sociedad
714,J. Corona,32,77,77,1363,Mexico,Cruz Azul
715,S. Downing,28,77,77,1948,England,West Ham United
716,Mossoró,29,77,77,1974,Brazil,Al Ahli
717,C. Samba,29,77,78,1605,Congo,Dinamo Moscow
718,S. Pepe,29,76,76,2028,Italy,Juventus
719,Arribas,24,76,79,1637,Spain,CA Osasuna
720,K. Grosicki,25,76,79,1876,Poland,Stade Rennais FC
721,A. Finnbogason,24,76,78,1800,Iceland,SC Heerenveen
722,V. Ibarbo,23,76,86,1924,Colombia,Cagliari
723,J. Drobný,33,76,76,1268,Czech Republic,Hamburger SV
724,M. Iturra,29,76,76,1910,Chile,Granada CF
725,L. Bangoura,21,76,80,1804,Guinea,Rayo Vallecano
726,J. Vossen,24,76,79,1945,Belgium,KRC Genk
727,J. Saviola,31,76,76,1831,Argentina,Olympiacos CFP
728,D. Tarasov,26,76,77,1918,Russia,Lokomotiv Moscow
729,V. Wanyama,22,76,81,2090,Kenya,Southampton
730,Sergio García,30,76,76,1853,Spain,RCD Espanyol
731,E. Elia,26,76,78,1848,Netherlands,SV Werder Bremen
732,E. Elia,26,76,78,1848,Netherlands,SV Werder Bremen
733,J. Heitinga,29,76,76,1908,Netherlands,Fulham
734,Alex,31,76,76,1967,Brazil,Internacional
735,J. Olsson,30,76,76,1806,Sweden,West Bromwich Albion
736,Z. Brkić,26,76,78,1308,Serbia,Udinese
737,Jesé Rodríguez,20,76,83,1832,Spain,Real Madrid
738,A. Fernández,27,76,76,1888,Argentina,RC Celta
739,A. Ivanschitz,29,76,76,1901,Austria,Levante UD
740,M. Gabbiadini,21,76,83,1869,Italy,Sampdoria
741,W. Ben Yedder,22,76,81,1907,France,Toulouse Football Club
742,D. Bonera,32,76,76,1637,Italy,Milan
743,Willians,27,76,78,2028,Brazil,Internacional
744,Lucas Piazon,19,76,86,1808,Brazil,Vitesse
745,N. Burdisso,32,76,76,1598,Argentina,Genoa
747,C. Träsch,25,76,79,1990,Germany,VfL Wolfsburg
748,H. Bedimo,29,76,76,2091,Cameroon,Olympique Lyonnais
749,P. Pérez,27,76,79,2052,Argentina,Málaga CF
750,Edu Dracena,32,76,76,1665,Brazil,Santos
751,Artur Moraes,32,76,76,1388,Brazil,SL Benfica
752,U. Bulut,30,76,76,1950,Turkey,Galatasaray SK
753,Mikel San José,24,76,81,1744,Spain,Athletic Club de Bilbao
754,D. Santon,22,76,80,2001,Italy,Newcastle United
755,V. Darida,22,76,79,2074,Czech Republic,SC Freiburg
756,A. Rudnevs,25,76,77,1802,Latvia,Hannover 96
757,Rômulo,26,76,78,2001,Italy,Hellas Verona
758,O. Aliev,28,76,76,2026,Ukraine,FC Anzhi Makhachkala
759,P. Djilobodji,24,76,85,1652,Senegal,FC Nantes
760,M. Kovačić,19,76,86,1971,Croatia,Inter
761,A. Kasaev,27,76,78,1857,Russia,Dinamo Moscow
762,Portillo,23,76,79,1756,Spain,Málaga CF
763,Muriel,26,76,80,1243,Brazil,Internacional
764,A. Pyatov,29,76,76,1378,Ukraine,Shakhtar Donetsk
765,R. Lambert,31,76,76,1922,England,Southampton
766,M. Yanga-M'Biwa,24,76,81,1754,France,Newcastle United
767,T. Jantschke,23,76,78,1870,Germany,Borussia Mönchengladbach
768,Fernandinho,27,76,78,1898,Brazil,Atlético Mineiro
769,P. Crouch,32,76,76,1743,England,Stoke City
770,A. Domínguez,32,76,76,1895,Argentina,Olympiacos CFP
771,D. Digard,26,76,76,1951,France,OGC Nice
772,M. Depay,19,76,84,1913,Netherlands,PSV
773,Felipe Santana,27,76,77,1645,Brazil,FC Schalke 04
774,S. Okazaki,27,76,76,1919,Japan,1. FSV Mainz 05
775,Diego Castro,30,76,76,1960,Spain,Getafe CF
776,N. Moisander,27,76,76,1899,Finland,Ajax
777,Ricardo Goulart,22,76,82,1895,Brazil,Cruzeiro
778,A. Arshavin,32,76,76,1848,Russia,Zenit St. Petersburg
779,C. Noboa,28,76,77,2134,Ecuador,Dinamo Moscow
780,N. Amrabat,26,76,79,1886,Morocco,Málaga CF
781,S. Parker,32,76,76,2063,England,Fulham
782,P. Diop,27,76,78,2050,Senegal,Levante UD
783,Alan,33,76,76,2011,Brazil,SC Braga
784,Iraizoz,32,76,76,1343,Spain,Athletic Club de Bilbao
785,A. González,28,76,79,2137,Uruguay,Lazio
786,Pizzi,23,76,84,1896,Portugal,RCD Espanyol
787,Gil,26,76,79,1632,Brazil,Corinthians
788,M. Pereira,29,76,76,2102,Uruguay,SL Benfica
789,G. Xhaka,20,76,84,1964,Switzerland,Borussia Mönchengladbach
790,Markel Bergara,27,76,79,1958,Spain,Real Sociedad
791,Àngel Rangel,30,76,76,1964,Spain,Swansea City
792,A. Meier,30,76,76,1989,Germany,Eintracht Frankfurt
793,A. Meier,30,76,76,1989,Germany,Eintracht Frankfurt
795,L. Osman,32,76,76,2058,England,Everton
797,M. van Ginkel,20,76,84,2047,Netherlands,Chelsea
798,M. Moralez,26,76,79,2006,Argentina,Atalanta
799,Luiz Adriano,26,76,77,1740,Brazil,Shakhtar Donetsk
800,N. Al Shamrani,29,76,76,1874,Saudi Arabia,Al Hilal
801,P. Piatti,24,76,82,1849,Argentina,Valencia CF
802,A. Diaby,27,76,79,2087,France,Arsenal
803,Adrián,26,76,78,1341,Spain,West Ham United
804,N. Igiebor,22,76,79,2014,Nigeria,Real Betis
805,Éder,25,76,82,1960,Portugal,SC Braga
806,P. Cissé,28,76,76,1889,Senegal,Newcastle United
807,I. Traoré,25,76,79,1803,Guinea,VfB Stuttgart
808,J. Valdés,32,76,76,1975,Chile,Colo-Colo
809,Manoel,23,76,83,1801,Brazil,Atlético Paranaense
810,J. Saihi,26,76,76,1903,Tunisia,Montpellier HSC
811,A. Kerzhakov,30,76,76,1988,Russia,Zenit St. Petersburg
812,N. Haedo Valdez,29,76,76,1975,Paraguay,Olympiacos CFP
813,M. Essien,30,76,76,2008,Ghana,Milan
814,Joãozinho,24,76,81,2037,Brazil,FC Krasnodar
816,Ederson,27,76,80,2002,Brazil,Lazio
817,H. Hosogai,27,76,77,2004,Japan,Hertha BSC
818,Thiago Ribeiro,27,76,76,1905,Brazil,Santos
819,Iago Aspas,25,76,81,1924,Spain,Liverpool
820,A. Boruc,33,76,76,1328,Poland,Southampton
821,V. Chiricheş,23,76,84,1952,Romania,Tottenham Hotspur
822,Andrés Fernández,26,76,80,1421,Spain,CA Osasuna
823,C. Théréau,30,76,76,1889,France,Chievo Verona
824,F. Lustenberger,25,76,79,1880,Switzerland,Hertha BSC
825,R. Shawcross,25,76,76,1650,England,Stoke City
826,R. Shishkin,26,76,77,1979,Russia,Lokomotiv Moscow
827,M. Barovero,29,76,76,1270,Argentina,River Plate
828,D. Baier,29,76,76,2016,Germany,FC Augsburg
829,Eder,26,76,77,1860,Brazil,Sampdoria
830,J. Koo,24,76,81,2021,Korea Republic,1. FSV Mainz 05
831,M. Arnautović,24,76,82,1990,Austria,Stoke City
832,Nolito,26,76,81,1932,Spain,RC Celta
833,J. Vargas,29,76,76,2154,Peru,Fiorentina
834,D. Aogo,26,76,78,2072,Germany,FC Schalke 04
835,Javi Varas,30,76,77,1375,Spain,Sevilla FC
836,B. Dost,24,76,79,1703,Netherlands,VfL Wolfsburg
837,E. Moretti,32,76,76,1708,Italy,Torino
838,Fernando,21,76,84,2043,Brazil,Shakhtar Donetsk
839,B. Pedretti,32,76,76,2034,France,AC Ajaccio
840,S. Jung,23,76,81,1929,Germany,Eintracht Frankfurt
841,M. Pinilla,29,76,76,1798,Chile,Cagliari
842,S. Aigner,25,76,79,1931,Germany,Eintracht Frankfurt
843,M. Ciani,29,76,76,1663,France,Lazio
844,J. Kucka,26,76,82,2125,Slovakia,Genoa
845,V. Aboubakar,21,76,80,1763,Cameroon,FC Lorient
846,N. Kranjčar,28,76,76,1899,Croatia,Queens Park Rangers
847,Cédric,21,76,79,2100,Portugal,Sporting CP
848,F. Balmont,33,76,76,2033,France,LOSC Lille
849,Paulinho,27,76,76,1899,Brazil,Livorno
850,S. Fletcher,26,76,77,1788,Scotland,Sunderland
851,J. De Guzmán,25,76,78,1950,Netherlands,Swansea City
852,I. Afellay,27,76,83,1932,Netherlands,FC Barcelona
853,N. Lombaerts,28,76,77,1803,Belgium,Zenit St. Petersburg
854,N. Lombaerts,28,76,77,1803,Belgium,Zenit St. Petersburg
855,D. Ospina,24,76,80,1235,Colombia,OGC Nice
856,H. Son,20,76,83,1867,Korea Republic,Bayer 04 Leverkusen
857,J. Campbell,21,76,83,1958,Costa Rica,Olympiacos CFP
858,J. Rodwell,22,76,82,2056,England,Manchester City
859,C. Toselli,25,76,81,1324,Chile,Universidad Católica
860,M. Al Shalhoub,32,76,76,1833,Saudi Arabia,Al Hilal
861,M. Wakaso,22,76,80,2085,Ghana,Rubin Kazan
862,M. Musacchio,22,76,83,1726,Argentina,Villarreal CF
863,J. Montero,23,76,81,1892,Ecuador,Monarcas Morelia
864,Dudu,21,76,83,1735,Brazil,Grêmio
865,M. Icardi,20,76,85,1764,Argentina,Inter
866,M. Badelj,24,76,81,1982,Croatia,Hamburger SV
867,D. Pizarro,33,76,76,2024,Chile,Fiorentina
868,R. Neustädter,25,76,79,1871,Germany,FC Schalke 04
869,C. Smalling,23,76,81,1651,England,Manchester United
870,Ralf,29,76,76,1872,Brazil,Corinthians
872,Arouca,26,76,78,2025,Brazil,Santos
874,Henrique,26,76,78,1815,Brazil,Napoli
875,L. Pratto,25,76,77,1931,Argentina,Vélez Sarsfield
876,Maurício,24,76,78,1776,Brazil,Sporting CP
877,L. Romagnoli,32,76,76,1960,Argentina,San Lorenzo de Almagro
878,Mikel Rico,28,76,78,1996,Spain,Athletic Club de Bilbao
879,K. Großkreutz,24,76,79,2027,Germany,Borussia Dortmund
880,Morata,20,76,82,1704,Spain,Real Madrid
881,T. Starke,32,76,76,1349,Germany,FC Bayern München
882,Leandro Salino,28,76,76,2020,Brazil,Olympiacos CFP
883,M. Agazzi,28,76,76,1315,Italy,Chievo Verona
884,I. Gueye,23,76,82,1905,Senegal,LOSC Lille
885,C. Abbiati,35,76,76,1360,Italy,Milan
886,Lúcio,35,76,76,1807,Brazil,Palmeiras
887,D. Moreno,27,76,76,1917,Colombia,Millonarios FC
888,Trashorras,32,76,76,1914,Spain,Rayo Vallecano
889,Nacho Monreal,27,76,78,1955,Spain,Arsenal
890,A. Modeste,25,76,79,1807,France,TSG 1899 Hoffenheim
891,R. Santa Cruz,31,76,76,1714,Paraguay,Málaga CF
892,Vanderlei,29,76,76,1276,Brazil,Coritiba
893,Álvaro Domínguez,24,76,82,1712,Spain,Borussia Mönchengladbach
894,J. Iličić,25,76,78,1911,Slovenia,Fiorentina
895,M. Sau,25,76,84,1880,Italy,Cagliari
896,Elano,32,76,76,2006,Brazil,Flamengo
897,Z. Kuzmanović,25,76,80,2006,Serbia,Inter
898,M. Abdellaoue,27,76,76,1855,Norway,VfB Stuttgart
899,A. Voronin,33,76,76,1945,Ukraine,Dinamo Moscow
900,Hernane,27,76,76,1761,Brazil,Flamengo
901,A. Al-Habsi,31,76,76,1390,Oman,Wigan Athletic
902,J. Schlaudraff,29,76,76,1856,Germany,Hannover 96
903,H. Kiyotake,23,76,81,1852,Japan,1. FC Nürnberg
904,Robinho,29,76,76,1726,Brazil,Milan
905,Hélder Postiga,30,76,76,1877,Portugal,Lazio
906,Souza,34,76,76,1946,Brazil,Portuguesa de Desportos
907,A. Szalai,25,76,81,1824,Hungary,FC Schalke 04
908,Y. Benayoun,33,76,76,1912,Israel,Queens Park Rangers
909,Kléber,29,76,76,1997,Brazil,Grêmio
910,D. Caligiuri,25,76,79,1926,Germany,VfL Wolfsburg
911,T. Hazard,20,76,84,1878,Belgium,SV Zulte-Waregem
912,Ruben Amorim,28,76,77,2065,Portugal,SL Benfica
913,S. Caulker,21,76,82,1690,England,Cardiff City
914,M. Höger,23,76,81,2079,Germany,FC Schalke 04
915,M. Höger,23,76,81,2079,Germany,FC Schalke 04
916,N. Rimando,34,76,76,1434,United States,Real Salt Lake
917,Rafa,20,76,84,1833,Portugal,SC Braga
918,S. Mustafi,21,76,80,1697,Germany,Sampdoria
919,J. Orozco,27,76,78,1615,Mexico,Monterrey
920,S. Muntari,28,76,76,2134,Ghana,Milan
921,Rubén Pardo,20,76,82,1943,Spain,Real Sociedad
922,Renato Augusto,25,76,80,1894,Brazil,Corinthians
923,Rhodolfo,26,76,79,1702,Brazil,Grêmio
924,Deulofeu,19,76,82,1804,Spain,Everton
925,P. Morales,28,76,76,1849,Chile,Vancouver Whitecaps FC
926,Alex Telles,20,76,84,2069,Brazil,Galatasaray SK
927,Z. Tošić,26,76,79,1888,Serbia,PFC CSKA Moscow
