,Name,Age,Overall,Potential,Special,Nationality,Club
461,K. Vogt,25,80,82,1953,Germany,TSG 1899 Hoffenheim
462,A. Kokorin,26,80,81,2029,Russia,Zenit St. Petersburg
463,Maicon,28,80,80,1889,Brazil,Galatasaray SK
464,E. Salvio,26,80,80,2041,Argentina,SL Benfica
465,D. Blind,27,80,80,2069,Netherlands,Manchester United
466,J. Zoet,26,80,83,1280,Netherlands,PSV
467,A. Ljajić,25,80,82,1922,Serbia,Torino
468,Iago Falqué,27,80,80,1940,Spain,Torino
469,De Marcos,28,80,80,2096,Spain,Athletic Club de Bilbao
470,B. Mee,27,80,80,1837,England,Burnley
471,Susaeta,29,80,80,1938,Spain,Athletic Club de Bilbao
472,F. Coquelin,26,80,81,2020,France,Valencia CF
473,K. Trapp,26,80,81,1184,Germany,Paris Saint-Germain
474,N. Nkoulou,27,80,80,1877,Cameroon,Torino
475,A. Dzagoev,27,80,80,2131,Russia,PFC CSKA Moscow
476,M. Musacchio,26,80,80,1888,Argentina,Milan
477,K. Trippier,26,80,81,2081,England,Tottenham Hotspur
478,D. Drinkwater,27,80,80,2073,England,Chelsea
479,I. Traoré,29,80,80,1987,Guinea,Borussia Mönchengladbach
480,P. Piatti,28,80,80,1982,Argentina,RCD Espanyol
481,O. Karnezis,31,80,80,1202,Greece,Watford
482,M. Sakho,27,80,81,1709,France,Crystal Palace
483,Sidnei,27,80,82,1804,Brazil,Deportivo de La Coruña
484,S. Jovetić,27,80,80,1968,Montenegro,AS Monaco
485,Eder,30,80,80,1941,Italy,Inter
486,Fabricio,29,80,81,1360,Spain,Beşiktaş JK
487,Kiko Casilla,30,80,80,1281,Spain,Real Madrid
488,Kiko Casilla,30,80,80,1281,Spain,Real Madrid
489,Nacho Monreal,31,80,80,2027,Spain,Arsenal
490,S. Bender,28,80,80,1867,Germany,Bayer 04 Leverkusen
491,M. Schneiderlin,27,80,80,2044,France,Everton
493,P. Wernbloom,31,80,80,2009,Sweden,PFC CSKA Moscow
494,I. Piatti,32,80,80,2068,Argentina,Montreal Impact
495,V. Birsa,30,80,80,2000,Slovenia,Chievo Verona
496,Pedro León,30,80,80,1959,Spain,SD Eibar
497,C. Bravo,34,80,80,1451,Chile,Manchester City
498,S. Mignolet,29,80,80,1268,Belgium,Liverpool
499,S. Romero,30,80,80,1251,Argentina,Manchester United
500,V. Moses,26,80,81,2127,Nigeria,Chelsea
501,A. Begović,30,80,80,1225,Bosnia Herzegovina,Bournemouth
502,D. Valeri,31,80,80,1999,Argentina,Portland Timbers
503,Raúl García,30,80,80,2145,Spain,Athletic Club de Bilbao
504,E. Lamela,25,80,81,2049,Argentina,Tottenham Hotspur
507,Jardel,31,80,80,1660,Brazil,SL Benfica
508,S. Sirigu,30,80,80,1196,Italy,Torino
509,G. Castro,30,80,80,2134,Germany,Borussia Dortmund
510,G. Cabral,31,80,80,1687,Argentina,RC Celta
511,S. Radu,30,80,80,1972,Romania,Lazio
512,L. Fabiański,32,80,80,1207,Poland,Swansea City
513,L. Diarra,32,80,80,1987,France,Paris Saint-Germain
514,L. Baines,32,80,80,2187,England,Everton
515,F. Quagliarella,34,80,80,1906,Italy,Sampdoria
516,B. Gomis,31,80,80,1901,France,Galatasaray SK
517,Dante,33,80,80,1835,Brazil,OGC Nice
518,S. Kalou,31,80,80,1921,Ivory Coast,Hertha BSC
519,B. Costil,29,80,80,1162,France,FC Girondins de Bordeaux
520,A. Granqvist,32,80,80,1798,Sweden,FC Krasnodar
521,H. Herrera,27,80,80,2074,Mexico,FC Porto
522,I. Akinfeev,31,80,80,1207,Russia,PFC CSKA Moscow
523,I. Denisov,33,80,80,2047,Russia,Lokomotiv Moscow
524,Santi Cazorla,32,80,80,2009,Spain,Arsenal
525,F. Belluschi,33,80,80,2102,Argentina,San Lorenzo de Almagro
526,G. Rodríguez,33,80,80,1848,Argentina,San Lorenzo de Almagro
527,A. Mirante,33,80,80,1194,Italy,Bologna
529,J. Milner,31,80,80,2138,England,Liverpool
530,A. Hutchinson,34,80,80,2062,Canada,Beşiktaş JK
531,B. Schweinsteiger,32,80,80,2106,Germany,Chicago Fire
532,Moyá,33,80,80,1179,Spain,Real Sociedad
533,S. Lichtsteiner,33,80,80,2046,Switzerland,Juventus
534,W. Rooney,31,80,80,2118,England,DC United
535,Fernando Torres,33,80,80,1863,Spain,Sagan Tosu
536,S. Sorrentino,38,80,80,1164,Italy,Chievo Verona
537,Y. Touré,34,80,80,2077,Ivory Coast,Manchester City
538,M. de Ligt,17,79,90,1886,Netherlands,Ajax
539,Raphinha,20,79,86,1998,Brazil,Vitória Guimarães
540,Oyarzabal,20,79,86,1833,Spain,Real Sociedad
541,A. Lunev,25,79,81,1214,Russia,Zenit St. Petersburg
542,C. Pulisic,18,79,89,1913,United States,Borussia Dortmund
543,M. Marega,26,79,79,1876,Mali,FC Porto
544,A. Golovin,21,79,85,2094,Russia,PFC CSKA Moscow
545,M. Campaña,28,79,81,1236,Uruguay,Independiente
546,F. Andone,24,79,83,1987,Romania,Deportivo de La Coruña
547,K. Toko-Ekambi,24,79,80,1856,Cameroon,Angers SCO
548,F. Cervi,23,79,85,1941,Argentina,SL Benfica
549,F. Cervi,23,79,85,1941,Argentina,SL Benfica
550,H. Lozano,21,79,85,1964,Mexico,PSV
551,L. Hernández,21,79,89,1779,France,Atlético Madrid
552,M. Caldara,23,79,87,1618,Italy,Atalanta
553,M. Vecino,25,79,82,2006,Uruguay,Inter
554,A. Sanabria,21,79,87,1873,Paraguay,Real Betis
555,Diego Carlos,24,79,82,1825,Brazil,FC Nantes
556,M. Dahoud,21,79,87,1976,Germany,Borussia Dortmund
557,I. Slimani,29,79,79,1945,Algeria,Newcastle United
558,Rafa,24,79,82,1857,Portugal,SL Benfica
559,Morales,29,79,79,2008,Spain,Levante UD
560,M. Politano,23,79,84,1824,Italy,Sassuolo
561,Y. Tielemans,20,79,89,2096,Belgium,AS Monaco
562,A. Robertson,23,79,84,1987,Scotland,Liverpool
563,D. Zappacosta,25,79,83,2085,Italy,Chelsea
564,D. Benedetto,27,79,79,1917,Argentina,Boca Juniors
565,I. Marcone,27,79,82,1916,Argentina,Club Atlético Lanús
566,N. Bentaleb,22,79,84,2062,Algeria,FC Schalke 04
567,S. Kritsyuk,26,79,82,1186,Russia,FC Krasnodar
568,Rony Lopes,21,79,82,1858,Portugal,AS Monaco
569,T. Strakosha,22,79,89,1123,Albania,Lazio
570,M. Meyer,21,79,85,2008,Germany,FC Schalke 04
571,Gayà,22,79,84,2068,Spain,Valencia CF
572,N. Tagliafico,24,79,82,2019,Argentina,Ajax
573,João Cancelo,23,79,86,2116,Portugal,Inter
574,Óliver Torres,22,79,84,1977,Spain,FC Porto
575,Andreas Pereira,21,79,86,2065,Brazil,Valencia CF
576,A. Januzaj,22,79,85,1822,Belgium,Real Sociedad
577,B. Traoré,21,79,85,1980,Burkina Faso,Olympique Lyonnais
578,M. Ginter,23,79,82,1938,Germany,Borussia Mönchengladbach
579,M. Arnold,23,79,84,2066,Germany,VfL Wolfsburg
580,O. Shatov,26,79,79,2005,Russia,FC Krasnodar
581,S. Gnabry,21,79,85,2000,Germany,TSG 1899 Hoffenheim
582,D. Baselli,25,79,82,2092,Italy,Torino
583,A. Milik,23,79,86,1912,Poland,Napoli
584,B. Mendy,22,79,87,1958,France,Manchester City
585,Zé Luís,26,79,80,1872,Cape Verde,Spartak Moscow
586,V. Germain,27,79,79,1990,France,Olympique de Marseille
587,H. Maguire,24,79,83,1834,England,Leicester City
588,Álvaro,27,79,80,1768,Spain,Villarreal CF
589,J. Tarkowski,24,79,82,1869,England,Burnley
590,Sergi Darder,23,79,85,1951,Spain,RCD Espanyol
591,Fernando,25,79,84,2074,Brazil,Spartak Moscow
592,D. Demme,25,79,81,1981,Germany,RB Leipzig
593,L. Kurzawa,24,79,82,2118,France,Paris Saint-Germain
594,G. Ramírez,26,79,80,1964,Uruguay,Sampdoria
595,David López,27,79,79,1929,Spain,RCD Espanyol
596,C. Tătăruşanu,31,79,79,1212,Romania,FC Nantes
597,V. Darida,26,79,80,2098,Czech Republic,Hertha BSC
598,M. Badelj,28,79,79,2017,Croatia,Fiorentina
599,D. Sidibé,24,79,81,2082,France,AS Monaco
600,Y. Konoplyanka,27,79,79,1942,Ukraine,FC Schalke 04
601,L. Digne,23,79,84,2052,France,FC Barcelona
602,Paco Alcácer,23,79,85,1859,Spain,FC Barcelona
603,E. Çolak,26,79,80,1954,Turkey,Deportivo de La Coruña
604,Campaña,24,79,82,2077,Spain,Levante UD
605,Nolito,30,79,79,1983,Spain,Sevilla FC
606,D. Tadić,28,79,79,1950,Serbia,Southampton
607,Danilo,25,79,81,2134,Brazil,Manchester City
608,D. Vida,28,79,79,1812,Croatia,Beşiktaş JK
609,G. Krychowiak,27,79,80,1961,Poland,West Bromwich Albion
610,G. Krychowiak,27,79,80,1961,Poland,West Bromwich Albion
611,E. Pérez,31,79,79,2150,Argentina,River Plate
612,Sergi Enrich,27,79,79,1919,Spain,SD Eibar
613,G. Pezzella,26,79,81,1679,Argentina,Fiorentina
614,G. Burgstaller,28,79,79,1905,Austria,FC Schalke 04
615,Jaume Costa,29,79,79,2031,Spain,Villarreal CF
616,Herrerín,29,79,79,1212,Spain,Athletic Club de Bilbao
617,A. Schürrle,26,79,79,2036,Germany,Borussia Dortmund
618,R. Pereyra,26,79,80,2063,Argentina,Watford
619,Escudero,27,79,79,2051,Spain,Sevilla FC
620,Y. Mallı,25,79,81,1917,Turkey,VfL Wolfsburg
621,J. Kucka,30,79,79,2168,Slovakia,Trabzonspor
622,M. Antonio,27,79,79,2068,England,West Ham United
623,M. Hitz,29,79,79,1195,Switzerland,FC Augsburg
624,Muniain,24,79,82,1943,Spain,Athletic Club de Bilbao
625,Iturraspe,28,79,79,1942,Spain,Athletic Club de Bilbao
626,B. Hübner,27,79,79,1659,Germany,TSG 1899 Hoffenheim
627,Souza,28,79,79,2057,Brazil,Fenerbahçe SK
628,Daniel Carriço,28,79,79,1909,Portugal,Sevilla FC
629,G. Bou,27,79,79,1915,Argentina,Club Tijuana
630,M. Schmelzer,29,79,79,1987,Germany,Borussia Dortmund
631,V. Babacan,28,79,80,1228,Turkey,Medipol Başakşehir FK
632,S. Lulić,31,79,79,2132,Bosnia Herzegovina,Lazio
633,C. Noboa,32,79,79,2167,Ecuador,Rubin Kazan
634,I. Smolnikov,28,79,79,2040,Russia,Zenit St. Petersburg
635,Y. M'Vila,27,79,82,2035,France,AS Saint-Étienne
636,K. Asamoah,28,79,79,2178,Ghana,Juventus
637,K. Honda,31,79,79,2036,Japan,Pachuca
638,S. Ulreich,28,79,79,1115,Germany,FC Bayern München
639,C. Stuani,30,79,79,1980,Uruguay,Girona FC
640,M. Fabián,27,79,79,2018,Mexico,Eintracht Frankfurt
641,R. Zieler,28,79,80,1153,Germany,VfB Stuttgart
642,D. Welbeck,26,79,80,1971,England,Arsenal
643,N. Kalinić,29,79,79,1864,Croatia,Milan
644,Mikel San José,28,79,79,1931,Spain,Athletic Club de Bilbao
645,P. Gulácsi,27,79,80,1190,Hungary,RB Leipzig
646,Mariano,31,79,79,2100,Brazil,Galatasaray SK
647,S. Feghouli,27,79,79,1920,Algeria,Galatasaray SK
648,Fernando,29,79,79,1935,Brazil,Galatasaray SK
649,C. Benteke,26,79,80,1842,Belgium,Crystal Palace
650,S. Wagner,29,79,79,1732,Germany,FC Bayern München
651,G. Mercado,30,79,79,1945,Argentina,Sevilla FC
652,F. Delph,27,79,79,2138,England,Manchester City
653,N. Amrabat,30,79,79,2080,Morocco,CD Leganés
654,Antunes,30,79,79,2139,Portugal,Getafe CF
655,J. Lens,29,79,79,1984,Netherlands,Beşiktaş JK
656,J. Hernández,29,79,79,1880,Mexico,West Ham United
657,S. Tasci,30,79,79,1802,Germany,Spartak Moscow
658,M. Fellaini,29,79,79,2033,Belgium,Manchester United
659,Z. Junuzović,29,79,79,2193,Austria,SV Werder Bremen
660,H. Moreno,29,79,79,1874,Mexico,Real Sociedad
661,C. Ansaldi,30,79,79,2051,Argentina,Torino
662,D. Zurutuza,30,79,79,2014,France,Real Sociedad
663,K. Mirallas,29,79,79,2029,Belgium,Olympiacos CFP
664,Fábio Coentrão,29,79,79,2091,Portugal,Sporting CP
665,S. Defour,29,79,79,2144,Belgium,Burnley
666,N. Şahin,28,79,79,2067,Turkey,Borussia Dortmund
667,R. Bertrand,27,79,79,2019,England,Southampton
668,J. Evans,29,79,79,1706,Northern Ireland,West Bromwich Albion
669,A. Masiello,31,79,79,1749,Italy,Atalanta
670,V. Denisov,30,79,79,1976,Uzbekistan,Lokomotiv Moscow
671,V. Denisov,30,79,79,1976,Uzbekistan,Lokomotiv Moscow
672,T. Walcott,28,79,79,1948,England,Everton
673,G. Rossi,30,79,79,1877,Italy,Genoa
674,K. El Ahmadi,32,79,79,2040,Morocco,Feyenoord
675,H. Ben Arfa,30,79,79,1907,France,Paris Saint-Germain
676,D. Abraham,30,79,79,1880,Argentina,Eintracht Frankfurt
677,Jurado,31,79,79,1893,Spain,RCD Espanyol
678,J. Farfán,32,79,79,2005,Peru,Lokomotiv Moscow
679,A. Young,31,79,79,2136,England,Manchester United
680,A. Samedov,32,79,79,2043,Russia,Spartak Moscow
681,Javi Fuego,33,79,79,1973,Spain,Villarreal CF
682,Negredo,31,79,79,1920,Spain,Beşiktaş JK
683,A. Pyatov,33,79,79,1199,Ukraine,Shakhtar Donetsk
684,W. Caballero,35,79,79,1230,Argentina,Chelsea
685,D. Baier,33,79,79,1976,Germany,FC Augsburg
686,B. Yılmaz,31,79,79,1921,Turkey,Trabzonspor
687,R. Adler,32,79,79,1167,Germany,1. FSV Mainz 05
688,C. Carrasso,35,79,79,1161,France,Galatasaray SK
689,C. Kameni,33,79,79,1231,Cameroon,Fenerbahçe SK
690,P. Jagielka,34,79,79,1912,England,Everton
691,E. Adebayor,33,79,79,1844,Togo,Medipol Başakşehir FK
692,Joaquín,35,79,79,1909,Spain,Real Betis
693,E. Belözoğlu,36,79,79,2062,Turkey,Medipol Başakşehir FK
694,M. Gómez,20,78,84,1777,Uruguay,RC Celta
695,David Neres,20,78,86,1868,Brazil,Ajax
696,Carlos Soler,20,78,87,2050,Spain,Valencia CF
697,Odriozola,21,78,87,1976,Spain,Real Sociedad
698,A. Harit,20,78,86,1851,Morocco,FC Schalke 04
699,L. Pellegrini,21,78,84,2026,Italy,Roma
700,Yeray,22,78,84,1856,Spain,Athletic Club de Bilbao
701,Soares,26,78,79,1927,Brazil,FC Porto
702,L. Tousart,20,78,85,1972,France,Olympique Lyonnais
703,A. Onana,21,78,85,1354,Cameroon,Ajax
704,Pablo Fornals,21,78,86,2024,Spain,Villarreal CF
705,M. Díaz,31,78,78,1137,Argentina,Club Atlético Huracán
706,Marcos Llorente,22,78,86,1859,Spain,Real Madrid
707,N. Amiri,20,78,85,1963,Germany,TSG 1899 Hoffenheim
708,Vallejo,20,78,87,1742,Spain,Real Madrid
709,N. Radoja,24,78,83,1856,Serbia,RC Celta
710,Diogo Jota,20,78,86,2030,Portugal,Wolverhampton Wanderers
711,Rúben Neves,20,78,86,2098,Portugal,Wolverhampton Wanderers
712,L. Torreira,21,78,85,2053,Uruguay,Sampdoria
713,V. Rongier,22,78,84,2030,France,FC Nantes
714,O. Al Soma,28,78,78,1955,Syria,Al Ahli
715,Dani Ceballos,20,78,88,1981,Spain,Real Madrid
716,V. Lindelöf,22,78,85,1899,Sweden,Manchester United
717,A. Živković,20,78,86,1869,Serbia,SL Benfica
718,E. Valencia,27,78,78,2003,Ecuador,Tigres U.A.N.L.
719,J. Izquierdo,24,78,80,1854,Colombia,Brighton & Hove Albion
720,G. Escalante,24,78,85,2023,Argentina,SD Eibar
721,G. Simeone,21,78,85,1886,Argentina,Fiorentina
722,Bastos,25,78,83,1714,Angola,Lazio
723,M. Philipp,23,78,83,1896,Germany,Borussia Dortmund
724,K. Tete,21,78,83,1896,Netherlands,Olympique Lyonnais
725,Capa,25,78,80,2076,Spain,SD Eibar
726,M. Sportiello,25,78,81,1234,Italy,Fiorentina
727,A. Jahanbakhsh,23,78,80,1970,Iran,AZ Alkmaar
728,N. Maksimović,25,78,81,1586,Serbia,Spartak Moscow
729,L. Alario,24,78,81,1837,Argentina,Bayer 04 Leverkusen
730,D. Zapata,26,78,79,1744,Colombia,Sampdoria
731,E. Rigoni,24,78,81,1970,Argentina,Zenit St. Petersburg
732,E. Rigoni,24,78,81,1970,Argentina,Zenit St. Petersburg
733,J. Gbamin,21,78,84,1994,Ivory Coast,1. FSV Mainz 05
734,F. Armani,30,78,78,1180,Argentina,River Plate
735,A. Selikhov,23,78,83,1217,Russia,Spartak Moscow
736,D. Laxalt,24,78,81,1974,Uruguay,Genoa
737,R. Zobnin,23,78,85,2042,Russia,Spartak Moscow
738,D. Rolán,24,78,81,1935,Uruguay,Málaga CF
739,N. Stark,22,78,85,1881,Germany,Hertha BSC
740,W. Cyprien,22,78,85,2150,France,OGC Nice
741,Diego Llorente,23,78,84,1777,Spain,Real Sociedad
742,A. Hurtado,30,78,78,2015,Colombia,Monterrey
743,P. Max,23,78,81,1990,Germany,FC Augsburg
744,R. Gagliardini,23,78,85,1991,Italy,Inter
745,V. Grifo,24,78,80,1907,Italy,Borussia Mönchengladbach
746,D. Berardi,22,78,83,1954,Italy,Sassuolo
747,M. Halstenberg,25,78,79,2041,Germany,RB Leipzig
748,Jonny,23,78,83,1917,Spain,RC Celta
749,A. Szymanowski,28,78,78,1920,Argentina,CD Leganés
750,G. Mendes Rodrigues,26,78,78,1987,Cape Verde,Galatasaray SK
751,Pacheco,25,78,82,1223,Spain,Deportivo Alavés
752,Tiago Volpi,26,78,80,1376,Brazil,Querétaro
753,N. Aké,22,78,85,1935,Netherlands,Bournemouth
754,F. Kostić,24,78,81,1934,Serbia,Hamburger SV
755,Matheus,24,78,83,1196,Brazil,SC Braga
756,G. Pizarro,27,78,79,2004,Argentina,Sevilla FC
757,L. Vietto,23,78,84,1952,Argentina,Valencia CF
758,M. Weiser,23,78,83,2073,Germany,Hertha BSC
759,L. Milivojević,26,78,81,2028,Serbia,Crystal Palace
760,L. Shaw,21,78,83,2024,England,Manchester United
761,Z. Feddal,27,78,78,1758,Morocco,Real Betis
762,S. Haller,23,78,83,1816,France,Eintracht Frankfurt
763,L. Castro,28,78,78,2061,Argentina,Chievo Verona
764,K. Rekik,22,78,82,1763,Netherlands,Hertha BSC
765,T. Inui,29,78,78,1914,Japan,SD Eibar
766,Portu,25,78,81,2084,Spain,Girona FC
767,E. Sala,26,78,79,1938,Argentina,FC Nantes
768,Mário Rui,26,78,79,2054,Portugal,Napoli
769,K. Zouma,22,78,85,1866,France,Stoke City
770,S. Arias,25,78,80,1965,Colombia,PSV
771,B. Reynet,26,78,80,1131,France,Dijon FCO
772,T. Vaclík,28,78,79,1210,Czech Republic,FC Basel 1893
773,Eric Botteghin,29,78,78,1579,Brazil,Feyenoord
774,N. Pope,25,78,81,1205,England,Burnley
775,Joãozinho,28,78,78,2068,Brazil,FC Krasnodar
776,P. Kadeřábek,25,78,81,1947,Czech Republic,TSG 1899 Hoffenheim
777,J. Lascelles,23,78,83,1612,England,Newcastle United
778,M. Elyounoussi,22,78,84,1964,Norway,FC Basel 1893
779,L. Bittencourt,23,78,82,2018,Germany,1. FC Köln
780,J. Gouweleeuw,25,78,80,1920,Netherlands,FC Augsburg
781,C. Piccini,24,78,81,1869,Italy,Sporting CP
782,J. Veretout,24,78,83,2089,France,Fiorentina
783,A. Mandi,25,78,83,1938,Algeria,Real Betis
784,Ismaily,27,78,78,2032,Brazil,Shakhtar Donetsk
785,Cédric,25,78,80,2096,Portugal,Southampton
786,A. Marchesín,29,78,79,1270,Argentina,Club América
787,R. Saponara,25,78,80,1855,Italy,Fiorentina
788,Juan Jesus,26,78,78,1749,Brazil,Roma
789,N. Chadli,27,78,78,2006,Belgium,West Bromwich Albion
790,Cristian Tello,25,78,79,1887,Spain,Real Betis
791,S. Berghuis,25,78,79,1926,Netherlands,Feyenoord
792,H. Vanaken,24,78,81,1908,Belgium,Club Brugge KV
793,H. Vanaken,24,78,81,1908,Belgium,Club Brugge KV
794,M. Lowton,28,78,78,2062,England,Burnley
795,J. Guidetti,25,78,80,1902,Sweden,Deportivo Alavés
796,Oriol Romeu,25,78,80,1828,Spain,Southampton
797,M. Ryan,25,78,81,1341,Australia,Brighton & Hove Albion
798,M. Gabbiadini,25,78,80,1873,Italy,Southampton
799,B. Natcho,29,78,78,2081,Israel,PFC CSKA Moscow
800,K. Mbodji,27,78,79,1847,Senegal,RSC Anderlecht
801,B. Stambouli,26,78,80,1924,France,FC Schalke 04
802,R. Funes Mori,26,78,79,2020,Argentina,Monterrey
803,F. Lejeune,26,78,80,1825,France,Newcastle United
804,A. Finnbogason,28,78,78,1864,Iceland,FC Augsburg
805,T. Cairney,26,78,79,2017,Scotland,Fulham
806,A. Mooy,26,78,79,2060,Australia,Huddersfield Town
807,A. Townsend,25,78,79,1925,England,Crystal Palace
808,Adrián,30,78,78,1243,Spain,West Ham United
809,W. Khazri,26,78,78,1972,Tunisia,Stade Rennais FC
810,Montoya,26,78,79,2046,Spain,Valencia CF
811,André Almeida,26,78,79,1992,Portugal,SL Benfica
812,H. Pérez,28,78,78,1905,Paraguay,Deportivo Alavés
813,R. Soriano,26,78,78,2098,Italy,Villarreal CF
814,T. Delaney,25,78,81,2134,Denmark,SV Werder Bremen
815,H. Badstuber,28,78,78,1836,Germany,VfB Stuttgart
816,M. Plattenhardt,25,78,80,2069,Germany,Hertha BSC
817,F. Orellana,31,78,78,1900,Chile,SD Eibar
818,J. Guðmundsson,26,78,78,2060,Iceland,Burnley
819,C. Borges,29,78,78,2070,Costa Rica,Deportivo de La Coruña
820,P. Groß,26,78,80,2086,Germany,Brighton & Hove Albion
821,E. Mangala,26,78,80,1793,France,Everton
822,Etxeita,29,78,78,1634,Spain,Athletic Club de Bilbao
823,Canales,26,78,79,1779,Spain,Real Sociedad
824,Balenziaga,29,78,78,1940,Spain,Athletic Club de Bilbao
825,W. Bony,28,78,78,1870,Ivory Coast,Swansea City
826,L. de Jong,26,78,78,1876,Netherlands,PSV
827,Rafael,26,78,78,2102,Brazil,Olympique Lyonnais
828,J. Baumgartlinger,29,78,78,1944,Austria,Bayer 04 Leverkusen
829,Victor Sánchez,29,78,78,2065,Spain,RCD Espanyol
830,B. Oczipka,28,78,78,2018,Germany,FC Schalke 04
831,E. Berisha,28,78,78,1081,Albania,Atalanta
832,Jonathas,28,78,78,1798,Brazil,Hannover 96
833,J. Shelvey,25,78,80,2046,England,Newcastle United
834,A. Dragović,26,78,78,1894,Austria,Leicester City
835,Miguel Lopes,30,78,78,1989,Portugal,Akhisar Belediyespor
836,L. Acosta,29,78,78,1920,Argentina,Club Atlético Lanús
837,J. McCarthy,26,78,79,2017,Republic of Ireland,Everton
838,P. Mamaev,28,78,78,2061,Russia,FC Krasnodar
839,Ganso,27,78,78,1834,Brazil,Sevilla FC
840,Rafael Tolói,26,78,80,1850,Brazil,Atalanta
841,I. Radovanović,28,78,78,1951,Serbia,Chievo Verona
842,E. Hernández,29,78,78,1959,Mexico,Club León
843,J. Allen,27,78,78,2062,Wales,Stoke City
844,R. Alessandrini,28,78,78,2038,France,LA Galaxy
845,M. Lang,26,78,79,2016,Switzerland,FC Basel 1893
846,K. Papadopoulos,25,78,80,1726,Greece,Hamburger SV
847,M. Darmian,27,78,78,1984,Italy,Manchester United
848,L. Pratto,29,78,78,1936,Argentina,River Plate
849,R. Thomas,29,78,78,1632,France,Angers SCO
850,M. Carcela-González,28,78,78,1881,Morocco,Standard de Liège
851,N. Müller,29,78,78,1978,Germany,Hamburger SV
852,A. Ogbonna,29,78,78,1728,Italy,West Ham United
853,Roberto,31,78,78,1286,Spain,Málaga CF
854,Granero,29,78,78,2008,Spain,RCD Espanyol
855,D. Ospina,28,78,78,1154,Colombia,Arsenal
856,J. Baumgartlinger,29,78,78,1944,Austria,Bayer 04 Leverkusen
857,R. Palacio,35,78,78,2020,Argentina,Bologna
858,R. Zobnin,23,78,85,2042,Russia,Spartak Moscow
859,Miguel Lopes,30,78,78,1989,Portugal,Akhisar Belediyespor
860,Carlos Soler,20,78,87,2050,Spain,Valencia CF
861,N. Maksimović,25,78,81,1586,Serbia,Spartak Moscow
862,M. Philipp,23,78,83,1896,Germany,Borussia Dortmund
863,J. Guidetti,25,78,80,1902,Sweden,Deportivo Alavés
864,M. Lang,26,78,79,2016,Switzerland,FC Basel 1893
865,A. Mandi,25,78,83,1938,Algeria,Real Betis
866,K. Mbodji,27,78,79,1847,Senegal,RSC Anderlecht
867,R. Gagliardini,23,78,85,1991,Italy,Inter
868,A. Ayew,27,78,78,2089,Ghana,Swansea City
869,K. Mitroglou,29,78,78,1761,Greece,Olympique de Marseille
870,L. Pratto,29,78,78,1936,Argentina,River Plate
871,Charles,33,78,78,1861,Brazil,SD Eibar
872,S. Kjær,28,78,79,1834,Denmark,Sevilla FC
873,F. Kostić,24,78,81,1934,Serbia,Hamburger SV
874,E. Hernández,29,78,78,1959,Mexico,Club León
875,V. Enyeama,34,78,78,1344,Nigeria,LOSC Lille
876,A. Onana,21,78,85,1354,Cameroon,Ajax
877,J. Hart,30,78,78,1249,England,West Ham United
878,K. Tete,21,78,83,1896,Netherlands,Olympique Lyonnais
879,Diogo Jota,20,78,86,2030,Portugal,Wolverhampton Wanderers
880,M. Vorm,33,78,78,1286,Netherlands,Tottenham Hotspur
881,Rafael Tolói,26,78,80,1850,Brazil,Atalanta
882,B. Oczipka,28,78,78,2018,Germany,FC Schalke 04
883,B. Reynet,26,78,80,1131,France,Dijon FCO
884,M. Lowton,28,78,78,2062,England,Burnley
885,C. Piccini,24,78,81,1869,Italy,Sporting CP
886,M. Fernández,31,78,78,2022,Chile,Club Necaxa
887,L. Torreira,21,78,85,2053,Uruguay,Sampdoria
888,Yuri Berchiche,27,78,78,2041,Spain,Paris Saint-Germain
889,J. Gouweleeuw,25,78,80,1920,Netherlands,FC Augsburg
890,Javi García,30,78,78,1983,Spain,Real Betis
891,H. Vanaken,24,78,81,1908,Belgium,Club Brugge KV
892,P. Max,23,78,81,1990,Germany,FC Augsburg
893,E. Rigoni,24,78,81,1970,Argentina,Zenit St. Petersburg
894,M. Topal,31,78,78,2029,Turkey,Fenerbahçe SK
895,V. Lindelöf,22,78,85,1899,Sweden,Manchester United
896,I. Radovanović,28,78,78,1951,Serbia,Chievo Verona
897,Sergio,30,78,78,1189,Spain,RC Celta
898,J. Lascelles,23,78,83,1612,England,Newcastle United
899,M. Cáceres,30,78,78,1928,Uruguay,Lazio
900,L. Milivojević,26,78,81,2028,Serbia,Crystal Palace
