,Name,Age,Overall,Potential,Special,Nationality,Club
470,Cristian Tello,20,78,82,1832,Spain,FC Barcelona
471,L. Muriel,21,78,86,1932,Colombia,Udinese
472,L. Traoré,21,78,86,1726,Ivory Coast,FC Anzhi Makhachkala
473,P. Wollscheid,23,78,81,1581,Germany,Bayer 04 Leverkusen
474,A. Abdennour,22,78,85,1850,Tunisia,Toulouse Football Club
475,Z. Brkić,25,78,82,1093,Serbia,Udinese
476,D. Lovren,22,78,82,1668,Croatia,Olympique Lyonnais
477,P. Jones,20,78,84,1889,England,Manchester United
478,Y. Nagatomo,25,78,80,2094,Japan,Inter
479,O. Baumann,22,78,82,1155,Germany,SC Freiburg
480,G. Medel,24,78,82,2087,Chile,Sevilla FC
481,M. Gonalons,23,78,82,2056,France,Olympique Lyonnais
482,Dedé,23,78,83,1849,Brazil,Cruzeiro
483,F. Rinaudo,25,78,82,2061,Argentina,Sporting CP
484,Cañas,25,78,79,1826,Spain,Real Betis
485,H. Barcos,28,78,78,1859,Argentina,Grêmio
486,Maicon,23,78,82,1849,Brazil,FC Porto
487,E. Salvio,21,78,86,2011,Argentina,SL Benfica
488,E. Salvio,21,78,86,2011,Argentina,SL Benfica
489,Sergio Canales,21,78,84,1818,Spain,Valencia CF
490,C. Smalling,22,78,83,1650,England,Manchester United
491,Éder,24,78,82,1976,Portugal,SC Braga
492,T. Cleverley,22,78,83,1947,England,Manchester United
493,Rafael,21,78,82,2040,Brazil,Manchester United
494,Coutinho,20,78,88,1878,Brazil,Liverpool
495,M. Schmelzer,24,78,81,2015,Germany,Borussia Dortmund
496,L. Holtby,21,78,84,2085,Germany,Tottenham Hotspur
497,Camacho,22,78,80,1953,Spain,Málaga CF
498,Elias,27,78,80,2158,Brazil,Flamengo
499,C. Noboa,27,78,81,2149,Ecuador,Dinamo Moscow
500,D. Glushakov,25,78,83,1997,Russia,Lokomotiv Moscow
501,S. de Jong,23,78,82,2062,Netherlands,Ajax
502,R. Zieler,23,78,83,1132,Germany,Hannover 96
503,K. Gibbs,22,78,83,2002,England,Arsenal
504,A. Kolarov,26,78,81,2130,Serbia,Manchester City
505,K. Papadopoulos,20,78,86,1821,Greece,FC Schalke 04
506,T. Alderweireld,23,78,82,1916,Belgium,Ajax
507,F. Roncaglia,25,78,80,1882,Argentina,Fiorentina
508,C. Yacob,24,78,80,1895,Argentina,West Bromwich Albion
509,Roberto,26,78,84,1304,Spain,Real Zaragoza
510,N. Amrabat,25,78,79,1880,Morocco,Galatasaray SK
511,A. González,27,78,80,2147,Uruguay,Lazio
512,Beto,30,78,78,1224,Portugal,Sevilla FC
513,M. Yanga-M'Biwa,23,78,81,1807,France,Newcastle United
514,D. Damjanović,30,78,78,1849,Montenegro,FC Seoul
515,M. Pjanić,22,78,84,2053,Bosnia Herzegovina,Roma
516,D. Ya Konan,28,78,78,1917,Ivory Coast,Hannover 96
517,M. Marin,24,78,82,1821,Germany,Chelsea
518,J. Lens,24,78,80,1923,Netherlands,PSV
519,Granero,24,78,81,2048,Spain,Queens Park Rangers
520,K. Constant,25,78,83,2151,Guinea,Milan
521,M. Harnik,25,78,81,1955,Austria,VfB Stuttgart
522,B. Trémoulinas,26,78,84,2139,France,FC Girondins de Bordeaux
523,Monreal,26,78,81,1996,Spain,Arsenal
524,Weligton,32,78,78,1636,Brazil,Málaga CF
525,A. Matri,27,78,78,1886,Italy,Juventus
526,S. Tasci,25,78,81,1788,Germany,VfB Stuttgart
527,D. Mbokani,26,78,79,1881,DR Congo,RSC Anderlecht
528,P. Ebert,25,78,81,2002,Germany,Real Valladolid CF
529,Bojan,21,78,82,1886,Spain,Milan
530,Mossoró,28,78,78,1975,Brazil,SC Braga
531,P. Armero,25,78,82,2133,Colombia,Napoli
532,K. Gameiro,25,78,82,1960,France,Paris Saint-Germain
533,D. Ospina,23,78,80,1101,Colombia,OGC Nice
534,G. Castro,27,78,78,1921,Uruguay,Real Sociedad
535,S. Mignolet,24,78,83,1315,Belgium,Sunderland
536,C. Ansaldi,25,78,82,2024,Argentina,Rubin Kazan
537,L. Cigarini,26,78,83,2023,Italy,Atalanta
538,I. Scocco,27,78,78,1972,Argentina,Internacional
539,Raúl García,25,78,82,2063,Spain,Atlético Madrid
540,Mario Suárez,25,78,83,1973,Spain,Atlético Madrid
541,R. Shawcross,24,78,82,1662,England,Stoke City
542,O. Vukojević,28,78,80,1991,Croatia,Spartak Moscow
543,S. Floccari,30,78,78,1913,Italy,Lazio
544,K. Vermeer,26,78,80,1293,Netherlands,Ajax
545,R. Vlaar,27,78,78,1799,Netherlands,Aston Villa
546,E. Viviano,26,78,82,1097,Italy,Fiorentina
547,S. Bocchetti,25,78,80,1842,Italy,Spartak Moscow
548,Cássio,25,78,82,1145,Brazil,Corinthians
549,D. Ya Konan,28,78,78,1917,Ivory Coast,Hannover 96
550,S. Bocchetti,25,78,80,1842,Italy,Spartak Moscow
551,J. Vargas,28,78,78,2175,Peru,Genoa
552,R. Vlaar,27,78,78,1799,Netherlands,Aston Villa
553,P. Jones,20,78,84,1889,England,Manchester United
554,G. Paletta,26,78,80,1761,Argentina,Parma
555,K. Papadopoulos,20,78,86,1821,Greece,FC Schalke 04
556,F. Balmont,32,78,78,2081,France,LOSC Lille
557,F. Roncaglia,25,78,80,1882,Argentina,Fiorentina
558,L. Traoré,21,78,86,1726,Ivory Coast,FC Anzhi Makhachkala
559,M. Debuchy,26,78,83,2111,France,Newcastle United
560,E. Viviano,26,78,82,1097,Italy,Fiorentina
561,O. Baumann,22,78,82,1155,Germany,SC Freiburg
562,Weligton,32,78,78,1636,Brazil,Málaga CF
563,Granero,24,78,81,2048,Spain,Queens Park Rangers
564,D. Ospina,23,78,80,1101,Colombia,OGC Nice
565,I. Olić,32,78,78,1946,Croatia,VfL Wolfsburg
566,S. Floccari,30,78,78,1913,Italy,Lazio
567,Fábio,31,78,80,1177,Brazil,Cruzeiro
568,R. Elm,24,78,82,2139,Sweden,PFC CSKA Moscow
569,J. Draxler,18,78,85,1914,Germany,FC Schalke 04
570,C. Smalling,22,78,83,1650,England,Manchester United
571,A. Abdennour,22,78,85,1850,Tunisia,Toulouse Football Club
572,P. Guiñazú,33,78,78,2013,Argentina,Vasco da Gama
573,R. Shirokov,30,78,78,2082,Russia,Zenit St. Petersburg
574,Monreal,26,78,81,1996,Spain,Arsenal
575,Rubén Castro,31,78,78,1829,Spain,Real Betis
576,L. Muriel,21,78,86,1932,Colombia,Udinese
577,Maicon,23,78,82,1849,Brazil,FC Porto
578,O. Vukojević,28,78,80,1991,Croatia,Spartak Moscow
580,B. Assou-Ekotto,28,78,78,2073,Cameroon,Tottenham Hotspur
581,P. Ebert,25,78,81,2002,Germany,Real Valladolid CF
582,Jadson,28,78,78,1951,Brazil,São Paulo
583,W. Kvist,27,78,79,1976,Denmark,VfB Stuttgart
584,Y. Benayoun,32,78,78,1915,Israel,Chelsea
585,K. Gameiro,25,78,82,1960,France,Paris Saint-Germain
586,K. Vermeer,26,78,80,1293,Netherlands,Ajax
587,P. Armero,25,78,82,2133,Colombia,Napoli
588,A. Koné,28,78,78,1843,Ivory Coast,Wigan Athletic
589,B. Trémoulinas,26,78,84,2139,France,FC Girondins de Bordeaux
590,D. Glushakov,25,78,83,1997,Russia,Lokomotiv Moscow
591,Iñigo Martínez,21,78,81,1845,Spain,Real Sociedad
592,M. Pjanić,22,78,84,2053,Bosnia Herzegovina,Roma
593,Cañas,25,78,79,1826,Spain,Real Betis
594,A. Williams,27,78,80,1728,Wales,Swansea City
595,D. Mbokani,26,78,79,1881,DR Congo,RSC Anderlecht
596,J. Lens,24,78,80,1923,Netherlands,PSV
597,Ricardo Costa,31,78,78,1698,Portugal,Valencia CF
598,Rafael,21,78,82,2040,Brazil,Manchester United
599,D. Díaz,33,78,78,1790,Argentina,Atlético Madrid
600,A. Gilardino,29,78,78,1801,Italy,Bologna
602,C. Ansaldi,25,78,82,2024,Argentina,Rubin Kazan
603,L. Holtby,21,78,84,2085,Germany,Tottenham Hotspur
604,D. Stanković,33,78,78,1979,Serbia,Inter
605,J. Corona,31,78,78,1234,Mexico,Cruz Azul
606,E. Salvio,21,78,86,2011,Argentina,SL Benfica
607,G. Medel,24,78,82,2087,Chile,Sevilla FC
608,P. Guerrero,28,78,78,1846,Peru,Corinthians
609,S. Downing,27,78,78,1972,England,Liverpool
610,S. Downing,27,78,78,1972,England,Liverpool
611,Mossoró,28,78,78,1975,Brazil,SC Braga
612,C. Samba,28,78,78,1615,Congo,Queens Park Rangers
613,K. Zyryanov,34,77,77,2063,Russia,Zenit St. Petersburg
614,P. Velthuizen,25,77,79,1241,Netherlands,Vitesse
615,Cacau,31,77,77,1875,Germany,VfB Stuttgart
616,A. Mirante,28,77,77,1164,Italy,Parma
617,V. Ibarbo,22,77,86,2027,Colombia,Cagliari
618,J. Drobný,32,77,77,1125,Czech Republic,Hamburger SV
619,A. Bangoura,20,77,80,1791,Guinea,Rayo Vallecano
621,M. Pasqual,30,77,77,2044,Italy,Fiorentina
622,R. Álvarez,24,77,80,1995,Argentina,Inter
623,S. Sam,24,77,80,1995,Germany,Bayer 04 Leverkusen
624,E. Elia,25,77,80,1872,Netherlands,SV Werder Bremen
625,T. Huddlestone,25,77,80,2017,England,Tottenham Hotspur
626,C. Grenier,21,77,85,1982,France,Olympique Lyonnais
627,O. Martins,27,77,77,1869,Nigeria,Seattle Sounders FC
628,A. Tymoshchuk,33,77,77,2006,Ukraine,FC Bayern München
629,J. Hoilett,22,77,84,1908,Canada,Queens Park Rangers
630,F. Balzaretti,30,77,77,2010,Italy,Roma
631,V. Ćorluka,26,77,80,1835,Croatia,Lokomotiv Moscow
632,J. Cole,30,77,77,1889,England,West Ham United
633,Gomes,31,77,77,1226,Brazil,TSG 1899 Hoffenheim
634,Anderson,24,77,80,2056,Brazil,Manchester United
635,Éverton Ribeiro,23,77,84,1911,Brazil,Cruzeiro
636,A. Maher,18,77,86,1983,Netherlands,AZ Alkmaar
637,L. Lobos,30,77,77,1964,Argentina,Tigres U.A.N.L.
638,S. N'Zonzi,23,77,81,1945,France,Stoke City
639,A. Carrillo,21,77,84,1865,Peru,Sporting CP
640,M. Andreolli,26,77,80,1662,Italy,Chievo Verona
642,Ricardo Carvalho,34,77,77,1716,Portugal,Real Madrid
643,Ganso,22,77,85,1801,Brazil,São Paulo
644,G. Wijnaldum,21,77,82,1959,Netherlands,PSV
645,M. Niang,17,77,85,1976,France,Milan
647,H. Westermann,28,77,78,1879,Germany,Hamburger SV
648,C. Benteke,21,77,84,1783,Belgium,Aston Villa
649,M. Nastasić,19,77,88,1636,Serbia,Manchester City
650,M. Kovačić,18,77,88,1958,Croatia,Inter
651,A. Kasaev,26,77,82,1867,Russia,Rubin Kazan
652,A. Carroll,23,77,82,1900,England,West Ham United
653,Luís Neto,24,77,83,1788,Portugal,Zenit St. Petersburg
654,Muriel,25,77,80,1016,Brazil,Internacional
655,R. Huth,27,77,77,1693,Germany,Stoke City
656,P. Crouch,31,77,77,1743,England,Stoke City
657,S. Romero,25,77,81,1152,Argentina,Sampdoria
658,Felipe Santana,26,77,79,1676,Brazil,Borussia Dortmund
659,Diego Castro,29,77,77,1963,Spain,Getafe CF
660,C. Jallet,28,77,77,2067,France,Paris Saint-Germain
661,Carlos Martins,30,77,77,2051,Portugal,SL Benfica
662,A. Mounier,24,77,81,1920,France,Montpellier HSC
663,S. Reinartz,23,77,79,1846,Germany,Bayer 04 Leverkusen
664,E. Vargas,22,77,83,1936,Chile,Grêmio
665,S. Defour,24,77,82,2080,Belgium,FC Porto
666,M. Ambrosini,35,77,77,2051,Italy,Milan
667,Leandro Castán,25,77,78,1718,Brazil,Roma
668,S. Rondón,22,77,81,1791,Venezuela,Rubin Kazan
669,S. Pellissier,33,77,77,1894,Italy,Chievo Verona
670,J. Pitroipa,26,77,80,1795,Burkina Faso,Stade Rennais FC
671,J. Pitroipa,26,77,80,1795,Burkina Faso,Stade Rennais FC
672,Alex Sandro,21,77,85,2078,Brazil,FC Porto
673,E. Giaccherini,27,77,80,2081,Italy,Juventus
674,S. Ireland,25,77,77,1908,Republic of Ireland,Aston Villa
675,L. Insigne,21,77,85,1881,Italy,Napoli
676,Dagoberto,29,77,77,2024,Brazil,Cruzeiro
677,W. Gargano,27,77,80,2046,Uruguay,Inter
678,Alan,32,77,77,1965,Brazil,SC Braga
679,E. Abidal,32,77,77,1787,France,FC Barcelona
680,M. Pereira,28,77,77,2132,Uruguay,SL Benfica
681,N. Mihaylov,24,77,82,1181,Bulgaria,FC Twente
682,E. Pérez,26,77,81,2168,Argentina,SL Benfica
683,A. Paloschi,22,77,85,1824,Italy,Chievo Verona
684,M. Rensing,28,77,79,1142,Germany,Bayer 04 Leverkusen
685,L. Obraniak,27,77,81,2018,Poland,FC Girondins de Bordeaux
687,A. Lallana,24,77,82,1995,England,Southampton
689,A. Kokorin,21,77,82,1950,Russia,Dinamo Moscow
690,D. Duff,33,77,77,1939,Republic of Ireland,Fulham
691,Felipe,28,77,79,1130,Brazil,Flamengo
692,F. Đuričić,20,77,85,1947,Serbia,SC Heerenveen
693,M. Diarra,31,77,77,1875,Mali,Fulham
694,S. Given,36,77,77,1285,Republic of Ireland,Aston Villa
695,Barkero,33,77,77,1969,Spain,Levante UD
696,A. Diaby,26,77,81,2105,France,Arsenal
697,Emerson,33,77,77,1854,Brazil,Corinthians
698,M. Etherington,30,77,77,1949,England,Stoke City
699,M. Baša,29,77,77,1748,Montenegro,LOSC Lille
700,N. Lodeiro,23,77,78,1851,Uruguay,Botafogo
701,Lee Dong Gook,33,77,77,1793,Korea Republic,Jeonbuk Hyundai Motors
702,N. Valdez,28,77,77,1997,Paraguay,Valencia CF
703,L. Narsingh,21,77,82,1786,Netherlands,PSV
704,J. Elmander,31,77,77,1871,Sweden,Galatasaray SK
705,D. Nounkeu,26,77,79,1724,Cameroon,Galatasaray SK
706,S. Almirón,31,77,77,2021,Argentina,Catania
707,Ederson,26,77,82,2002,Brazil,Lazio
708,S. Distin,34,77,77,1694,France,Everton
709,Azpilicueta,22,77,82,2033,Spain,Chelsea
710,O. John,20,77,86,1878,Netherlands,SL Benfica
711,R. Babel,25,77,79,1916,Netherlands,Ajax
712,H. Moreno,24,77,83,1813,Mexico,RCD Espanyol
713,Iborra,24,77,78,1969,Spain,Levante UD
714,M. Storari,35,77,77,1222,Italy,Juventus
715,I. Khune,25,77,82,1252,South Africa,Kaizer Chiefs
716,A. Oxlade-Chamberlain,18,77,85,1900,England,Arsenal
717,Varela,27,77,80,1933,Portugal,FC Porto
718,M. Verratti,19,77,88,2074,Italy,Paris Saint-Germain
719,Pablo Hernández,27,77,78,1959,Spain,Swansea City
720,F. Fazio,25,77,81,1657,Argentina,Sevilla FC
721,Muniaín,19,77,85,1923,Spain,Athletic Club de Bilbao
722,M. Arnautovic,23,77,82,1958,Austria,SV Werder Bremen
723,Rafael Carioca,23,77,84,1995,Brazil,Spartak Moscow
724,M. Suárez,24,77,81,1883,Argentina,RSC Anderlecht
725,M. Britos,26,77,82,1759,Uruguay,Napoli
726,J. Allen,22,77,81,1938,Wales,Liverpool
727,B. Dost,23,77,83,1724,Netherlands,VfL Wolfsburg
728,Rafael,22,77,86,1201,Brazil,Santos
729,E. Spahić,31,77,77,1698,Bosnia Herzegovina,FC Anzhi Makhachkala
730,Vieirinha,26,77,81,1975,Portugal,VfL Wolfsburg
731,M. Pinilla,28,77,77,1881,Chile,Cagliari
732,M. Pinilla,28,77,77,1881,Chile,Cagliari
733,B. Guzan,27,77,81,1231,United States,Aston Villa
734,M. Ciani,28,77,80,1677,France,Lazio
735,O. Toivonen,25,77,79,1954,Sweden,PSV
736,N. Tomović,24,77,79,1793,Serbia,Fiorentina
737,A. Gignac,26,77,81,1905,France,Olympique de Marseille
738,Maxwell,30,77,77,2042,Brazil,Paris Saint-Germain
739,S. Ignashevich,32,77,77,1911,Russia,PFC CSKA Moscow
740,Carvajal,20,77,81,1961,Spain,Bayer 04 Leverkusen
741,J. Rodwell,21,77,82,2062,England,Manchester City
742,L. Perrin,26,77,79,1978,France,AS Saint-Étienne
743,Hilton,34,77,77,1816,Brazil,Montpellier HSC
744,G. Biava,35,77,77,1736,Italy,Lazio
745,A. Réveillère,32,77,77,1957,France,Olympique Lyonnais
746,J. Boumsong,32,77,77,1756,France,Panathinaikos FC
747,Rodrigo,21,77,86,1886,Spain,SL Benfica
749,J. Mathieu,28,77,79,2042,France,Valencia CF
750,Víctor Ruíz,23,77,83,1771,Spain,Valencia CF
751,L. Stindl,23,77,81,2016,Germany,Hannover 96
752,A. Ramsey,21,77,82,2018,Wales,Arsenal
753,Lúcio,34,77,77,1811,Brazil,São Paulo
754,Domínguez,23,77,84,1711,Spain,Borussia Mönchengladbach
755,J. Iličić,24,77,80,1926,Slovenia,Palermo
756,G. Bergessio,27,77,77,1896,Argentina,Catania
757,Elano,31,77,77,2022,Brazil,Grêmio
758,G. Ochoa,26,77,80,1199,Mexico,AC Ajaccio
760,Leonardo Silva,33,77,77,1677,Brazil,Atlético Mineiro
761,J. Clément,27,77,79,1978,France,AS Saint-Étienne
762,Bruno César,23,77,81,2055,Brazil,Al Ahli
763,J. Schlaudraff,28,77,77,1874,Germany,Hannover 96
764,J. Jones,30,77,77,2077,United States,FC Schalke 04
765,M. Sissoko,27,77,80,2072,Mali,Fiorentina
766,I. Perišić,23,77,83,2033,Croatia,VfL Wolfsburg
767,R. Hamouma,25,77,81,1932,France,AS Saint-Étienne
768,A. Szalai,24,77,81,1824,Hungary,1. FSV Mainz 05
769,Roberto Firmino,20,77,83,1866,Brazil,TSG 1899 Hoffenheim
770,Diego Tardelli,27,77,79,1956,Brazil,Atlético Mineiro
771,R. Djebbour,28,77,77,1862,Algeria,Olympiacos CFP
773,Iraola,30,77,77,2019,Spain,Athletic Club de Bilbao
774,S. Muntari,27,77,80,2167,Ghana,Milan
776,M. De Sciglio,19,77,85,1972,Italy,Milan
777,Y. Gouffran,26,77,80,1979,France,Newcastle United
778,N. Jelavić,26,77,77,1738,Croatia,Everton
780,M. Santana,30,77,77,1951,Argentina,Torino
781,Raffael,27,77,79,1984,Brazil,FC Schalke 04
782,Z. Tošić,25,77,82,1861,Serbia,PFC CSKA Moscow
783,G. Kondogbia,19,77,84,1951,France,Sevilla FC
784,M. Bradley,24,77,82,2125,United States,Roma
785,E. Insua,23,77,82,2126,Argentina,Atlético Madrid
786,F. Peluso,28,77,77,1996,Italy,Juventus
787,Reyes,28,77,77,1847,Spain,Sevilla FC
788,Danilo,33,77,77,1885,Brazil,Corinthians
789,S. Salihović,27,77,78,2088,Bosnia Herzegovina,TSG 1899 Hoffenheim
790,B. Natkho,24,77,82,2096,Israel,Rubin Kazan
791,R. Lukaku,19,77,86,1823,Belgium,West Bromwich Albion
792,Óscar,29,77,77,1890,Spain,Real Valladolid CF
793,Óscar,29,77,77,1890,Spain,Real Valladolid CF
794,Ander Herrera,22,77,81,1928,Spain,Athletic Club de Bilbao
795,J. Clasie,21,77,83,2029,Netherlands,Feyenoord
796,Agirretxe,25,76,80,1781,Spain,Real Sociedad
797,Arribas,23,76,78,1612,Spain,CA Osasuna
798,Borges,31,76,76,1842,Brazil,Cruzeiro
799,M. Iturra,28,76,77,1909,Chile,Málaga CF
800,O. Assaidi,23,76,82,1794,Morocco,Liverpool
801,J. Saviola,30,76,76,1844,Argentina,Málaga CF
802,V. Wanyama,21,76,81,2101,Kenya,Celtic
803,M. Schäfer,28,76,76,2099,Germany,VfL Wolfsburg
804,T. Barnetta,27,76,79,1976,Switzerland,FC Schalke 04
805,F. Rodríguez,30,76,76,1721,Mexico,Club América
806,Douglas,30,76,76,1845,Brazil,Corinthians
807,J. Olsson,29,76,76,1810,Sweden,West Bromwich Albion
808,G. Bellusci,22,76,79,1693,Italy,Catania
809,A. Barrada,23,76,81,1937,Morocco,Getafe CF
810,Y. Sommer,23,76,83,1241,Switzerland,FC Basel 1893
811,M. Kruse,24,76,78,1974,Germany,SC Freiburg
812,Fernando Navarro,30,76,76,1923,Spain,Sevilla FC
813,S. Rode,21,76,82,2026,Germany,Eintracht Frankfurt
814,Rafael Sóbis,27,76,76,1845,Brazil,Fluminense
815,Marcelo Grohe,25,76,81,1136,Brazil,Grêmio
816,A. Ivanschitz,28,76,76,1880,Austria,1. FSV Mainz 05
817,N. Bendtner,24,76,82,1762,Denmark,Juventus
818,N. Petersen,23,76,81,1785,Germany,SV Werder Bremen
819,Willians,26,76,80,2028,Brazil,Internacional
820,N. Burdisso,31,76,76,1701,Argentina,Roma
821,W. Hoolahan,30,76,76,1907,Republic of Ireland,Norwich City
822,Welliton,25,76,80,1910,Brazil,São Paulo
823,R. Schäfer,33,76,76,1114,Germany,1. FC Nürnberg
824,S. de Vrij,20,76,84,1812,Netherlands,Feyenoord
825,C. Atsu,20,76,83,1782,Ghana,FC Porto
826,M. Andújar,28,76,78,1159,Argentina,Catania
827,K. Agassa,33,76,76,1179,Togo,Stade de Reims
828,Xandão,24,76,80,1640,Brazil,Kuban Krasnodar
829,D. Salpingidis,30,76,76,1967,Greece,PAOK
830,Edu Dracena,31,76,76,1708,Brazil,Santos
831,A. Granqvist,27,76,81,1787,Sweden,Genoa
832,U. Bulut,29,76,76,1930,Turkey,Galatasaray SK
833,Mikel San José,23,76,81,1734,Spain,Athletic Club de Bilbao
834,A. Rudnevs,24,76,78,1758,Latvia,Hamburger SV
835,D. Pabón,24,76,79,1851,Colombia,Real Betis
836,C. Fuchs,26,76,78,2104,Austria,FC Schalke 04
837,M. Flamini,28,76,79,2044,France,Milan
838,A. Del Piero,37,76,76,1750,Italy,Sydney FC
839,M. Silvestre,27,76,78,1905,Italy,Inter
840,Portillo,22,76,77,1743,Spain,Málaga CF
841,A. Aguilar,27,76,76,1956,Colombia,Deportivo de La Coruña
842,A. Rukavina,28,76,76,1896,Serbia,Real Valladolid CF
843,S. Taylor,26,76,77,1682,England,Newcastle United
844,M. Destro,21,76,84,1865,Italy,Roma
845,S. Elana,31,76,76,1077,France,LOSC Lille
846,C. Săpunaru,28,76,76,1936,Romania,Real Zaragoza
847,Alexis,26,76,79,1718,Spain,Getafe CF
848,N. Moisander,26,76,76,1868,Finland,Ajax
849,A. Nesta,36,76,76,1589,Italy,Montreal Impact
850,Amauri,32,76,76,1847,Italy,Parma
851,L. Castro,23,76,80,2008,Argentina,Catania
852,Rogério Ceni,39,76,76,1461,Brazil,São Paulo
853,Jeffrén,24,76,81,1951,Spain,Sporting CP
854,Jeffrén,24,76,81,1951,Spain,Sporting CP
855,N. Douchez,32,76,76,1136,France,Paris Saint-Germain
856,Xavi Torres,25,76,78,1945,Spain,Getafe CF
857,Parejo,23,76,84,1939,Spain,Valencia CF
858,W. Brown,32,76,76,1683,England,Sunderland
859,P. Diop,26,76,78,2022,Senegal,Levante UD
860,L. Sané,25,76,80,1777,Senegal,FC Girondins de Bordeaux
861,O. Peralta,28,76,76,1891,Mexico,Santos Laguna
862,Renato,33,76,76,2046,Brazil,Botafogo
863,J. Quintero,19,76,86,1834,Colombia,Pescara
864,Àngel Rangel,29,76,76,1943,Spain,Swansea City
865,D. Valeri,26,76,78,1900,Argentina,Portland Timbers
866,A. Meier,29,76,76,1967,Germany,Eintracht Frankfurt
867,K. Glik,24,76,78,1497,Poland,Torino
868,R. Fanni,30,76,76,1968,France,Olympique de Marseille
869,Moyá,28,76,79,1196,Spain,Getafe CF
870,A. Poli,22,76,82,2074,Italy,Sampdoria
871,E. Arévalo Ríos,30,76,76,2020,Uruguay,Chicago Fire
872,M. Moralez,25,76,83,2026,Argentina,Atalanta
873,A. Papadopoulos,27,76,79,1836,Greece,Olympiacos CFP
874,Sílvio,24,76,81,2038,Portugal,Deportivo de La Coruña
875,V. Fayzulin,26,76,80,1803,Russia,Zenit St. Petersburg
876,P. Rodríguez,22,76,84,1850,Argentina,Santos
877,Adrián,25,76,79,1245,Spain,Real Betis
878,D. Trezeguet,34,76,76,1767,France,River Plate
879,Nosa,21,76,79,1985,Nigeria,Real Betis
880,I. Traoré,24,76,79,1789,Guinea,VfB Stuttgart
881,S. Riether,29,76,76,2012,Germany,Fulham
882,Danilo Dias,26,76,79,1906,Brazil,Clube Sport Marítimo
883,J. Saihi,25,76,79,1911,Tunisia,Montpellier HSC
885,Osvaldo,25,76,82,1782,Brazil,São Paulo
886,J. Altidore,22,76,80,1786,United States,AZ Alkmaar
887,C. N'Zogbia,26,76,78,1975,France,Aston Villa
889,A. Traoré,24,76,79,2059,Burkina Faso,FC Lorient
890,F. Audard,34,76,76,1172,France,FC Lorient
891,Mariano,26,76,80,2083,Brazil,FC Girondins de Bordeaux
892,Iago Aspas,24,76,81,1908,Spain,RC Celta
893,D. Gibson,24,76,78,2056,Republic of Ireland,Everton
894,H. Ayala,25,76,77,1816,Mexico,Tigres U.A.N.L.
895,A. Guardado,25,76,83,2166,Mexico,Valencia CF
896,T. Manfredini,32,76,76,1729,Italy,Genoa
897,E. Eboué,29,76,76,2040,Ivory Coast,Galatasaray SK
898,Marcelo Moreno,25,76,81,1821,Bolivia,Flamengo
899,Marquinho,25,76,78,2044,Brazil,Roma
900,Iturraspe,23,76,78,1902,Spain,Athletic Club de Bilbao
901,L. Cattermole,24,76,76,2003,England,Sunderland
902,Danilo,20,76,83,2137,Brazil,FC Porto
903,C. Gentner,26,76,78,2016,Germany,VfB Stuttgart
904,J. Koo,23,76,81,2004,Korea Republic,FC Augsburg
905,Nolito,25,76,79,1930,Spain,Granada CF
906,M. Kadlec,27,76,79,2047,Czech Republic,Bayer 04 Leverkusen
907,Javi Varas,29,76,78,1221,Spain,RC Celta
908,T. Hubočan,26,76,77,1897,Slovakia,Zenit St. Petersburg
909,Y. Movsisyan,24,76,79,1779,Armenia,Spartak Moscow
910,Carlos Eduardo,24,76,84,1800,Brazil,Flamengo
912,B. Pedretti,31,76,76,2058,France,LOSC Lille
913,S. Jung,22,76,80,1930,Germany,Eintracht Frankfurt
914,F. Diagne,22,76,79,1807,Senegal,SC Freiburg
915,F. Diagne,22,76,79,1807,Senegal,SC Freiburg
916,S. Schaars,28,76,78,2043,Netherlands,Sporting CP
917,F. Caicedo,23,76,80,1876,Ecuador,Lokomotiv Moscow
918,O. Toprak,22,76,81,1795,Turkey,Bayer 04 Leverkusen
919,Leo Baptistão,19,76,80,1770,Brazil,Rayo Vallecano
920,V. Berezutskiy,30,76,76,1705,Russia,PFC CSKA Moscow
921,G. Stendardo,31,76,76,1482,Italy,Atalanta
922,J. Kucka,25,76,82,2112,Slovakia,Genoa
923,R. Sterling,17,76,84,1835,England,Liverpool
924,T. Janssen,30,76,76,1978,Netherlands,Vitesse
925,Rafinha,26,76,80,2046,Brazil,FC Bayern München
926,S. Fletcher,25,76,78,1784,Scotland,Sunderland
927,V. Moses,21,76,82,1895,Nigeria,Chelsea
